Entry	Entry name	Status	Length	Gene ontology (molecular function)
E9Q4N7	ARI1B_MOUSE	reviewed	2244	DNA binding [GO:0003677]
Q921C5	BICD2_MOUSE	reviewed	820	cytoskeletal adaptor activity [GO:0008093]; dynactin binding [GO:0034452]; dynein complex binding [GO:0070840]; dynein light intermediate chain binding [GO:0051959]; Rab GTPase binding [GO:0017137]
Q9QXJ4	ARL10_MOUSE	reviewed	243	GTP binding [GO:0005525]
Q9CQE6	ASF1A_MOUSE	reviewed	204	chromatin binding [GO:0003682]; histone binding [GO:0042393]
Q8QZR8	CCNQ_MOUSE	reviewed	250	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; protein kinase activator activity [GO:0030295]
Q9D5Q8	CA141_MOUSE	reviewed	446	
Q8K4Q8	COL12_MOUSE	reviewed	742	carbohydrate binding [GO:0030246]; low-density lipoprotein particle binding [GO:0030169]; metal ion binding [GO:0046872]; signaling pattern recognition receptor activity [GO:0008329]; transmembrane signaling receptor activity [GO:0004888]
Q499E6	CA109_MOUSE	reviewed	217	
O89033	CDC6_MOUSE	reviewed	562	ATP binding [GO:0005524]; chromatin binding [GO:0003682]; DNA replication origin binding [GO:0003688]; kinase binding [GO:0019900]
O35643	AP1B1_MOUSE	reviewed	943	clathrin binding [GO:0030276]; protein kinase binding [GO:0019901]
Q9DCA7	CALY_MOUSE	reviewed	226	clathrin light chain binding [GO:0032051]; protein-containing complex binding [GO:0044877]
O88512	AP1G2_MOUSE	reviewed	791	
Q9D7S9	CHMP5_MOUSE	reviewed	219	
Q8BW86	ARG33_MOUSE	reviewed	850	guanyl-nucleotide exchange factor activity [GO:0005085]
Q63805	A1AG3_MOUSE	reviewed	206	
Q14BT6	A4GCT_MOUSE	reviewed	341	acetylglucosaminyltransferase activity [GO:0008375]
Q2MKA5	ACHA5_MOUSE	reviewed	467	acetylcholine binding [GO:0042166]; acetylcholine-gated cation-selective channel activity [GO:0022848]; acetylcholine receptor activity [GO:0015464]; protein-containing complex binding [GO:0044877]
Q80ZU9	G137A_MOUSE	reviewed	396	
Q61824	ADA12_MOUSE	reviewed	903	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; SH3 domain binding [GO:0017124]
P51829	ADCY7_MOUSE	reviewed	1099	adenylate cyclase activity [GO:0004016]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]
Q91XE0	GLYAT_MOUSE	reviewed	296	glycine N-acyltransferase activity [GO:0047961]; glycine N-benzoyltransferase activity [GO:0047962]
Q62167	DDX3X_MOUSE	reviewed	662	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; CTPase activity [GO:0043273]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; eukaryotic initiation factor 4E binding [GO:0008190]; GTPase activity [GO:0003924]; mRNA 5'-UTR binding [GO:0048027]; nucleoside-triphosphatase activity [GO:0017111]; poly(A) binding [GO:0008143]; protein serine/threonine kinase activator activity [GO:0043539]; ribosomal small subunit binding [GO:0043024]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; RNA stem-loop binding [GO:0035613]; RNA strand annealing activity [GO:0033592]; transcription factor binding [GO:0008134]; translation initiation factor binding [GO:0031369]
Q11131	FUT7_MOUSE	reviewed	389	alpha-(1->3)-fucosyltransferase activity [GO:0046920]; fucosyltransferase activity [GO:0008417]
Q9QZN1	FXL17_MOUSE	reviewed	701	
Q4FZF3	DDX49_MOUSE	reviewed	480	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
O54998	FKBP7_MOUSE	reviewed	218	calcium ion binding [GO:0005509]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
Q61089	FZD6_MOUSE	reviewed	709	G protein-coupled receptor activity [GO:0004930]; ubiquitin protein ligase binding [GO:0031625]; Wnt-activated receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]
Q9WTJ4	FIZ1_MOUSE	reviewed	500	metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; receptor tyrosine kinase binding [GO:0030971]
Q9Z247	FKBP9_MOUSE	reviewed	570	calcium ion binding [GO:0005509]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
O35465	FKBP8_MOUSE	reviewed	402	disordered domain specific binding [GO:0097718]; identical protein binding [GO:0042802]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
Q497Q6	F228B_MOUSE	reviewed	232	
Q9WTJ8	FA50B_MOUSE	reviewed	334	
Q61239	FNTA_MOUSE	reviewed	377	acetylcholine receptor regulator activity [GO:0030548]; alpha-tubulin binding [GO:0043014]; CAAX-protein geranylgeranyltransferase activity [GO:0004662]; microtubule binding [GO:0008017]; protein farnesyltransferase activity [GO:0004660]; protein geranylgeranyltransferase activity [GO:0004661]; Rab geranylgeranyltransferase activity [GO:0004663]; receptor tyrosine kinase binding [GO:0030971]
Q3U1T9	DEN1B_MOUSE	reviewed	766	phosphatidylinositol phosphate binding [GO:1901981]; Rab GTPase binding [GO:0017137]; Rab guanyl-nucleotide exchange factor activity [GO:0017112]
Q9WV69	DEMA_MOUSE	reviewed	405	actin binding [GO:0003779]; actin filament binding [GO:0051015]; protein self-association [GO:0043621]; signaling receptor binding [GO:0005102]; spectrin binding [GO:0030507]
P98192	GNPAT_MOUSE	reviewed	678	catalytic activity [GO:0003824]; glycerone-phosphate O-acyltransferase activity [GO:0016287]; palmitoyl-CoA hydrolase activity [GO:0016290]
Q80WS3	FBLL1_MOUSE	reviewed	314	histone-glutamine methyltransferase activity [GO:1990259]; RNA binding [GO:0003723]; rRNA methyltransferase activity [GO:0008649]
P11404	FABPH_MOUSE	reviewed	133	cytoskeletal protein binding [GO:0008092]; fatty acid binding [GO:0005504]; icosatetraenoic acid binding [GO:0050543]; long-chain fatty acid binding [GO:0036041]; long-chain fatty acid transporter activity [GO:0005324]; oleic acid binding [GO:0070538]
Q69Z69	ESCO1_MOUSE	reviewed	843	acetyltransferase activity [GO:0016407]; identical protein binding [GO:0042802]; N-acetyltransferase activity [GO:0008080]; peptide-lysine-N-acetyltransferase activity [GO:0061733]; zinc ion binding [GO:0008270]
Q9JIQ3	DBLOH_MOUSE	reviewed	237	
P23953	EST1C_MOUSE	reviewed	554	carboxylic ester hydrolase activity [GO:0052689]; hydrolase activity, acting on ester bonds [GO:0016788]; methyl indole-3-acetate esterase activity [GO:0080030]; sterol esterase activity [GO:0004771]; triglyceride lipase activity [GO:0004806]
A4FUQ5	FPRS4_MOUSE	reviewed	323	G protein-coupled receptor activity [GO:0004930]; N-formyl peptide receptor activity [GO:0004982]
Q8VDH1	FBX21_MOUSE	reviewed	627	DNA binding [GO:0003677]
P56387	DYLT3_MOUSE	reviewed	116	identical protein binding [GO:0042802]; motor activity [GO:0003774]
Q3TQF0	FBX31_MOUSE	reviewed	507	cyclin binding [GO:0030332]
Q63880	EST3A_MOUSE	reviewed	571	carboxylic ester hydrolase activity [GO:0052689]; methyl indole-3-acetate esterase activity [GO:0080030]; sterol esterase activity [GO:0004771]; triglyceride lipase activity [GO:0004806]
Q8BK48	EST2E_MOUSE	reviewed	559	carboxylic ester hydrolase activity [GO:0052689]; trans-permethrin hydrolase activity [GO:0102209]
Q9CRY7	GDPD1_MOUSE	reviewed	314	alkylglycerophosphoethanolamine phosphodiesterase activity [GO:0047391]; lysophospholipase activity [GO:0004622]; metal ion binding [GO:0046872]; phosphoric diester hydrolase activity [GO:0008081]
Q9CRW3	CB076_MOUSE	reviewed	126	
Q8BQ48	CE295_MOUSE	reviewed	2412	microtubule binding [GO:0008017]
O55003	BNIP3_MOUSE	reviewed	187	GTPase binding [GO:0051020]; identical protein binding [GO:0042802]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]
Q566J8	COQ8B_MOUSE	reviewed	533	ATP binding [GO:0005524]; kinase activity [GO:0016301]
E9Q3E1	AL3B2_MOUSE	reviewed	479	3-chloroallyl aldehyde dehydrogenase activity [GO:0004028]; aldehyde dehydrogenase (NAD+) activity [GO:0004029]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity [GO:0043878]
A2AIV8	CARD9_MOUSE	reviewed	536	CARD domain binding [GO:0050700]; protein domain specific binding [GO:0019904]; protein homodimerization activity [GO:0042803]
Q9D9C6	CC182_MOUSE	reviewed	152	
Q0VFX2	CF157_MOUSE	reviewed	523	microtubule binding [GO:0008017]
Q9D7J4	COX20_MOUSE	reviewed	117	
Q69Z98	BRSK2_MOUSE	reviewed	735	ATPase binding [GO:0051117]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein kinase binding [GO:0019901]; protein serine/threonine kinase activity [GO:0004674]; tau-protein kinase activity [GO:0050321]
Q7TNS7	ASIC4_MOUSE	reviewed	539	sodium channel activity [GO:0005272]
A0A087WPF7	AUTS2_MOUSE	reviewed	1261	chromatin binding [GO:0003682]
Q5EBG8	CA050_MOUSE	reviewed	199	identical protein binding [GO:0042802]
Q9WUT7	CCR9_MOUSE	reviewed	369	C-C chemokine binding [GO:0019957]; C-C chemokine receptor activity [GO:0016493]; chemokine binding [GO:0019956]
Q8R3Z5	CACB1_MOUSE	reviewed	597	high voltage-gated calcium channel activity [GO:0008331]; voltage-gated calcium channel activity [GO:0005245]
Q922C1	CS044_MOUSE	reviewed	641	
Q61451	CD53_MOUSE	reviewed	219	
O70200	AIF1_MOUSE	reviewed	147	actin filament binding [GO:0051015]; calcium ion binding [GO:0005509]
Q8N9S3	AHSA2_MOUSE	reviewed	331	ATPase activator activity [GO:0001671]; chaperone binding [GO:0051087]; Hsp90 protein binding [GO:0051879]
Q8K221	ARFP2_MOUSE	reviewed	341	GTP-dependent protein binding [GO:0030742]; identical protein binding [GO:0042802]; phosphatidylinositol-4-phosphate binding [GO:0070273]; phospholipid binding [GO:0005543]; protein domain specific binding [GO:0019904]
Q8R373	CLMP_MOUSE	reviewed	373	
Q9D486	CMIP_MOUSE	reviewed	773	
Q6IQX7	CHSS2_MOUSE	reviewed	774	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity [GO:0047238]; metal ion binding [GO:0046872]; N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity [GO:0050510]; transferase activity, transferring glycosyl groups [GO:0016757]
Q9JME2	CHSTB_MOUSE	reviewed	352	chondroitin 4-sulfotransferase activity [GO:0047756]; N-acetylgalactosamine 4-O-sulfotransferase activity [GO:0001537]; N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity [GO:0050659]; sulfotransferase activity [GO:0008146]
B2RUJ5	APBA1_MOUSE	reviewed	842	amyloid-beta binding [GO:0001540]; PDZ domain binding [GO:0030165]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; protein-containing complex binding [GO:0044877]
Q5EE38	ACD_MOUSE	reviewed	416	DNA polymerase binding [GO:0070182]; protein-containing complex binding [GO:0044877]; telomeric DNA binding [GO:0042162]
Q8BH52	CR3L2_MOUSE	reviewed	521	cAMP response element binding [GO:0035497]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; transcription regulatory region DNA binding [GO:0044212]
Q61247	A2AP_MOUSE	reviewed	491	protease binding [GO:0002020]; protein homodimerization activity [GO:0042803]; serine-type endopeptidase inhibitor activity [GO:0004867]
Q8R4G9	ACHA3_MOUSE	reviewed	499	acetylcholine binding [GO:0042166]; acetylcholine-gated cation-selective channel activity [GO:0022848]; acetylcholine receptor activity [GO:0015464]; drug binding [GO:0008144]; protein-containing complex binding [GO:0044877]; transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315]
O70174	ACHA4_MOUSE	reviewed	629	acetylcholine binding [GO:0042166]; acetylcholine-gated cation-selective channel activity [GO:0022848]; acetylcholine receptor activity [GO:0015464]; drug binding [GO:0008144]; ion channel activity [GO:0005216]; protein-containing complex binding [GO:0044877]; transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315]
Q8CBW7	CHIC1_MOUSE	reviewed	227	
Q91Z98	CHIL4_MOUSE	reviewed	402	chitinase activity [GO:0004568]; chitin binding [GO:0008061]
Q8BNQ3	G137B_MOUSE	reviewed	385	
O35744	CHIL3_MOUSE	reviewed	398	beta-N-acetylhexosaminidase activity [GO:0004563]; carbohydrate binding [GO:0030246]; chitinase activity [GO:0004568]; chitin binding [GO:0008061]; N-acetyl-beta-D-galactosaminidase activity [GO:0102148]
Q61817	CREB3_MOUSE	reviewed	404	cAMP response element binding [GO:0035497]; cAMP response element binding protein binding [GO:0008140]; CCR1 chemokine receptor binding [GO:0031726]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein homodimerization activity [GO:0042803]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]
Q9QY83	ACL7B_MOUSE	reviewed	418	
Q60571	CRHBP_MOUSE	reviewed	322	corticotropin-releasing hormone binding [GO:0051424]; peptide binding [GO:0042277]
Q8BG02	2ABG_MOUSE	reviewed	447	protein phosphatase regulator activity [GO:0019888]
Q64G17	AN32C_MOUSE	reviewed	123	histone binding [GO:0042393]
Q9QYR7	ACOT3_MOUSE	reviewed	432	acyl-CoA hydrolase activity [GO:0047617]; carboxylic ester hydrolase activity [GO:0052689]; myristoyl-CoA hydrolase activity [GO:0102991]; palmitoyl-CoA hydrolase activity [GO:0016290]
Q99KI0	ACON_MOUSE	reviewed	780	3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; aconitate hydratase activity [GO:0003994]; citrate dehydratase activity [GO:0047780]; iron ion binding [GO:0005506]
Q9R0X4	ACOT9_MOUSE	reviewed	439	acetyl-CoA hydrolase activity [GO:0003986]; acyl-CoA hydrolase activity [GO:0047617]; carboxylic ester hydrolase activity [GO:0052689]
Q9R045	ANGL2_MOUSE	reviewed	493	
Q7TPR4	ACTN1_MOUSE	reviewed	892	actin filament binding [GO:0051015]; calcium ion binding [GO:0005509]; double-stranded RNA binding [GO:0003725]; integrin binding [GO:0005178]; ion channel binding [GO:0044325]; nuclear receptor transcription coactivator activity [GO:0030374]; protein domain specific binding [GO:0019904]; protein homodimerization activity [GO:0042803]; structural constituent of postsynapse [GO:0099186]; vinculin binding [GO:0017166]
G5E8K5	ANK3_MOUSE	reviewed	1961	cadherin binding [GO:0045296]; cytoskeletal protein binding [GO:0008092]; ion channel binding [GO:0044325]; phosphorylation-dependent protein binding [GO:0140031]; protein binding, bridging [GO:0030674]; spectrin binding [GO:0030507]; structural constituent of cytoskeleton [GO:0005200]
Q505D1	ANR28_MOUSE	reviewed	1053	
Q99P81	ABCG3_MOUSE	reviewed	650	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
Q8BLD6	ANR55_MOUSE	reviewed	626	
Q8BIZ1	ANS1B_MOUSE	reviewed	1259	ephrin receptor binding [GO:0046875]
Q9D020	5NT3A_MOUSE	reviewed	331	5'-nucleotidase activity [GO:0008253]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]; transferase activity [GO:0016740]
Q9R1V7	ADA23_MOUSE	reviewed	829	metalloendopeptidase activity [GO:0004222]
A2ARS0	ANR63_MOUSE	reviewed	390	
F8VQ03	ADAM3_MOUSE	reviewed	822	metalloendopeptidase activity [GO:0004222]
P00520	ABL1_MOUSE	reviewed	1123	actin filament binding [GO:0051015]; ATP binding [GO:0005524]; bubble DNA binding [GO:0000405]; delta-catenin binding [GO:0070097]; ephrin receptor binding [GO:0046875]; four-way junction DNA binding [GO:0000400]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; mitogen-activated protein kinase binding [GO:0051019]; neuropilin binding [GO:0038191]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]; phosphotyrosine residue binding [GO:0001784]; proline-rich region binding [GO:0070064]; protein C-terminus binding [GO:0008022]; protein domain specific binding [GO:0019904]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; protein kinase C binding [GO:0005080]; protein tyrosine kinase activity [GO:0004713]; sequence-specific double-stranded DNA binding [GO:1990837]; SH2 domain binding [GO:0042169]; SH3 domain binding [GO:0017124]; syntaxin binding [GO:0019905]
P53368	8ODP_MOUSE	reviewed	156	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; ATP diphosphatase activity [GO:0047693]; GTPase activity [GO:0003924]; GTP diphosphatase activity [GO:0036219]; metal ion binding [GO:0046872]; snoRNA binding [GO:0030515]
Q3UMR0	ANR27_MOUSE	reviewed	1048	GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; Rab GTPase binding [GO:0017137]; SNARE binding [GO:0000149]
Q80YU0	ABHGB_MOUSE	reviewed	474	hydrolase activity [GO:0016787]
P54130	FGF9_MOUSE	reviewed	208	fibroblast growth factor receptor binding [GO:0005104]; growth factor activity [GO:0008083]; heparin binding [GO:0008201]
Q8K2H4	ACAP1_MOUSE	reviewed	740	GTPase activator activity [GO:0005096]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]
P97447	FHL1_MOUSE	reviewed	280	ion channel binding [GO:0044325]; metal ion binding [GO:0046872]
O89106	FHIT_MOUSE	reviewed	150	bis(5'-adenosyl)-triphosphatase activity [GO:0047710]; catalytic activity [GO:0003824]; hydrolase activity [GO:0016787]; identical protein binding [GO:0042802]; nickel cation binding [GO:0016151]; nucleotide binding [GO:0000166]; ubiquitin protein ligase binding [GO:0031625]
P97480	EYA3_MOUSE	reviewed	510	chromatin binding [GO:0003682]; metal ion binding [GO:0046872]; protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; protein tyrosine phosphatase activity [GO:0004725]
Q8BG21	FLOWR_MOUSE	reviewed	171	
Q99MX2	FHL17_MOUSE	reviewed	176	ferric iron binding [GO:0008199]; ferrous iron binding [GO:0008198]; ferroxidase activity [GO:0004322]; identical protein binding [GO:0042802]; iron ion binding [GO:0005506]
Q8BHA3	DTD2_MOUSE	reviewed	168	Ala-tRNA(Thr) hydrolase activity [GO:0106105]; aminoacyl-tRNA editing activity [GO:0002161]; D-tyrosyl-tRNA(Tyr) deacylase activity [GO:0051500]; tRNA binding [GO:0000049]
Q80YC5	FA12_MOUSE	reviewed	597	calcium ion binding [GO:0005509]; peptidase activity [GO:0008233]; serine-type endopeptidase activity [GO:0004252]
Q3UN58	FAP20_MOUSE	reviewed	186	K63-linked polyubiquitin modification-dependent protein binding [GO:0070530]; metal ion binding [GO:0046872]; polyubiquitin modification-dependent protein binding [GO:0031593]; ubiquitin binding [GO:0043130]; ubiquitin-dependent protein binding [GO:0140036]
Q9R062	GLYG_MOUSE	reviewed	333	glucose binding [GO:0005536]; glycogenin glucosyltransferase activity [GO:0008466]; manganese ion binding [GO:0030145]; protein homodimerization activity [GO:0042803]; UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity [GO:0102751]
Q7TMV3	FAKD5_MOUSE	reviewed	762	protein kinase activity [GO:0004672]; rRNA binding [GO:0019843]
Q9D7B1	DUS2L_MOUSE	reviewed	493	double-stranded RNA binding [GO:0003725]; flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; NADPH binding [GO:0070402]; protein kinase inhibitor activity [GO:0004860]; tRNA-dihydrouridine20 synthase activity [GO:0102264]; tRNA dihydrouridine synthase activity [GO:0017150]
Q61062	DVL3_MOUSE	reviewed	716	beta-catenin binding [GO:0008013]; frizzled binding [GO:0005109]; protease binding [GO:0002020]; protein binding, bridging [GO:0030674]; protein heterodimerization activity [GO:0046982]; Rac GTPase binding [GO:0048365]; signaling receptor binding [GO:0005102]
Q9JIX9	FASTK_MOUSE	reviewed	511	ATP binding [GO:0005524]; Fas-activated serine/threonine kinase activity [GO:0033867]; protein serine/threonine kinase activity [GO:0004674]; RNA binding [GO:0003723]
Q91WK2	EIF3H_MOUSE	reviewed	352	metallopeptidase activity [GO:0008237]; translation initiation factor activity [GO:0003743]
Q501P1	FBLN7_MOUSE	reviewed	440	calcium ion binding [GO:0005509]; heparin binding [GO:0008201]
Q6J756	CAN11_MOUSE	reviewed	714	calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; calcium ion binding [GO:0005509]
Q9JLG8	CAN15_MOUSE	reviewed	1095	calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; metal ion binding [GO:0046872]
Q64691	CAN3_MOUSE	reviewed	821	calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; calcium ion binding [GO:0005509]; catalytic activity [GO:0003824]; enzyme binding [GO:0019899]; ligase regulator activity [GO:0055103]; molecular adaptor activity [GO:0060090]; peptidase activity [GO:0008233]; signaling receptor binding [GO:0005102]; sodium ion binding [GO:0031402]; structural constituent of muscle [GO:0008307]; titin binding [GO:0031432]
Q9Z2F7	BNI3L_MOUSE	reviewed	218	identical protein binding [GO:0042802]; lamin binding [GO:0005521]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]
P70190	CAZA3_MOUSE	reviewed	299	actin filament binding [GO:0051015]
Q99MQ5	COPA1_MOUSE	reviewed	666	amyloid-beta binding [GO:0001540]; heparin binding [GO:0008201]; identical protein binding [GO:0042802]
O54724	CAVN1_MOUSE	reviewed	392	identical protein binding [GO:0042802]; rRNA primary transcript binding [GO:0042134]
Q3V0A6	CB078_MOUSE	reviewed	857	
O35350	CAN1_MOUSE	reviewed	713	calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; calcium ion binding [GO:0005509]; cytoskeletal protein binding [GO:0008092]; enzyme binding [GO:0019899]
Q24JP4	CE047_MOUSE	reviewed	165	
Q91VA3	CAN8_MOUSE	reviewed	703	calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; calcium ion binding [GO:0005509]; identical protein binding [GO:0042802]
Q80VW7	AKNA_MOUSE	reviewed	1404	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
Q8BUG5	CAYP2_MOUSE	reviewed	550	calcium ion binding [GO:0005509]
P53568	CEBPG_MOUSE	reviewed	150	DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; double-stranded DNA binding [GO:0003690]; protein-containing complex binding [GO:0044877]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II cis-regulatory region sequence-specific DNA binding, bending [GO:0044377]; sequence-specific DNA binding [GO:0043565]; transcription factor binding [GO:0008134]
O35945	AL1A7_MOUSE	reviewed	501	aldehyde dehydrogenase (NAD+) activity [GO:0004029]; benzaldehyde dehydrogenase (NAD+) activity [GO:0018479]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity [GO:0043878]
Q99MP8	BRAP_MOUSE	reviewed	591	identical protein binding [GO:0042802]; nuclear localization sequence binding [GO:0008139]; nucleic acid binding [GO:0003676]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]
Q60I26	AL2CL_MOUSE	reviewed	952	GTPase activator activity [GO:0005096]; identical protein binding [GO:0042802]; Rab GTPase binding [GO:0017137]
P56394	COX17_MOUSE	reviewed	63	copper chaperone activity [GO:0016531]; copper ion binding [GO:0005507]; cuprous ion binding [GO:1903136]; enzyme activator activity [GO:0008047]
Q62148	AL1A2_MOUSE	reviewed	518	3-chloroallyl aldehyde dehydrogenase activity [GO:0004028]; aldehyde dehydrogenase (NAD+) activity [GO:0004029]; retinal binding [GO:0016918]; retinal dehydrogenase activity [GO:0001758]
Q9Z1R4	CF047_MOUSE	reviewed	293	
Q0VEJ0	CEP76_MOUSE	reviewed	659	
Q80YW5	BSPRY_MOUSE	reviewed	473	vitamin D binding [GO:0005499]; zinc ion binding [GO:0008270]
Q5RJB0	BHA09_MOUSE	reviewed	231	DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]
Q61578	ADRO_MOUSE	reviewed	494	NADPH-adrenodoxin reductase activity [GO:0015039]; NADPH binding [GO:0070402]
P18760	COF1_MOUSE	reviewed	166	actin binding [GO:0003779]; actin filament binding [GO:0051015]; phosphatidylinositol bisphosphate binding [GO:1902936]; protein phosphatase binding [GO:0019903]; signaling receptor binding [GO:0005102]
Q9QWK4	CD5L_MOUSE	reviewed	352	scavenger receptor activity [GO:0005044]; serine-type endopeptidase activity [GO:0004252]
Q6A068	CDC5L_MOUSE	reviewed	802	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; leucine zipper domain binding [GO:0043522]; protein kinase binding [GO:0019901]; protein phosphatase 1 binding [GO:0008157]; RNA binding [GO:0003723]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; transcription corepressor binding [GO:0001222]; WD40-repeat domain binding [GO:0071987]
O08785	CLOCK_MOUSE	reviewed	855	chromatin DNA binding [GO:0031490]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; E-box binding [GO:0070888]; histone acetyltransferase activity [GO:0004402]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
Q9D8B3	CHM4B_MOUSE	reviewed	224	identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]
Q8VBU8	BANP_MOUSE	reviewed	548	DNA binding [GO:0003677]; identical protein binding [GO:0042802]; p53 binding [GO:0002039]
P49615	CDK5_MOUSE	reviewed	292	acetylcholine receptor activator activity [GO:0030549]; ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; cytoskeletal protein binding [GO:0008092]; ephrin receptor binding [GO:0046875]; ErbB-2 class receptor binding [GO:0005176]; ErbB-3 class receptor binding [GO:0043125]; Hsp90 protein binding [GO:0051879]; kinase activity [GO:0016301]; p53 binding [GO:0002039]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; protein serine/threonine kinase activity [GO:0004674]; tau-protein kinase activity [GO:0050321]; voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels [GO:0099635]
Q62059	CSPG2_MOUSE	reviewed	3357	calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; hyaluronic acid binding [GO:0005540]; protein phosphatase binding [GO:0019903]
Q8R4N0	CLYBL_MOUSE	reviewed	338	(3S)-citramalyl-CoA lyase activity [GO:0047777]; hydrolase activity [GO:0016787]; magnesium ion binding [GO:0000287]; malate synthase activity [GO:0004474]
P97468	CML1_MOUSE	reviewed	371	G protein-coupled receptor activity [GO:0004930]
Q6PGK7	CHSTA_MOUSE	reviewed	356	HNK-1 sulfotransferase activity [GO:0016232]; sulfotransferase activity [GO:0008146]
Q8K2H6	APC10_MOUSE	reviewed	185	
Q9JIZ0	CMLO1_MOUSE	reviewed	222	lysine N-acetyltransferase activity, acting on acetyl phosphate as donor [GO:0004468]; N-acetyltransferase activity [GO:0008080]
E9Q7T7	CHADL_MOUSE	reviewed	748	collagen binding [GO:0005518]; collagen fibril binding [GO:0098633]
