Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q6PHI9	RAB4A_DANRE	reviewed	213	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q6DRI4	RPAC2_DANRE	reviewed	112	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983]
Q6IQU6	RPF1_DANRE	reviewed	330	RNA binding [GO:0003723]; rRNA binding [GO:0019843]
Q6TEN1	RAP1B_DANRE	reviewed	184	GDP binding [GO:0019003]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]; MAP kinase kinase activity [GO:0004708]
Q90Z10	RL13_DANRE	reviewed	211	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
Q6DH02	RM24_DANRE	reviewed	216	structural constituent of ribosome [GO:0003735]
A4IFW2	PTPRF_DANRE	reviewed	1909	heparin binding [GO:0008201]; protein tyrosine phosphatase activity [GO:0004725]
Q7SZS1	SX21A_DANRE	reviewed	239	DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
Q7ZV96	RL10_DANRE	reviewed	215	structural constituent of ribosome [GO:0003735]; translation regulator activity [GO:0045182]
A3KPW7	PTAR1_DANRE	reviewed	426	protein prenyltransferase activity [GO:0008318]
E7FAP1	RN169_DANRE	reviewed	630	K63-linked polyubiquitin modification-dependent protein binding [GO:0070530]; metal ion binding [GO:0046872]; nucleosome binding [GO:0031491]; transferase activity [GO:0016740]
Q6NSN5	PURA1_DANRE	reviewed	456	adenylosuccinate synthase activity [GO:0004019]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]
Q6E2N3	TRI33_DANRE	reviewed	1163	DNA binding [GO:0003677]; transferase activity [GO:0016740]; zinc ion binding [GO:0008270]
P62247	RS8_DANRE	reviewed	208	structural constituent of ribosome [GO:0003735]
Q0V947	T161A_DANRE	reviewed	495	
Q5BKX0	TM248_DANRE	reviewed	315	
Q98SV1	SELPA_DANRE	reviewed	367	selenium binding [GO:0008430]
Q502K9	SELT2_DANRE	reviewed	210	
A4FUM1	SEP8B_DANRE	reviewed	423	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; molecular adaptor activity [GO:0060090]
Q498W5	T198B_DANRE	reviewed	369	
Q5RKQ0	SPF27_DANRE	reviewed	225	
Q90ZY4	SBK1_DANRE	reviewed	385	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
F1QPC3	SARAF_DANRE	reviewed	345	
A8E7I5	TTC36_DANRE	reviewed	187	
A1XQY0	NR3AB_DANRE	reviewed	672	
Q9YHZ5	PIM2_DANRE	reviewed	310	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q6PCS4	RHG29_DANRE	reviewed	1337	GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872]
Q6TLF6	RGN_DANRE	reviewed	295	calcium ion binding [GO:0005509]; enzyme regulator activity [GO:0030234]; gluconolactonase activity [GO:0004341]; zinc ion binding [GO:0008270]
A7UA95	RADIL_DANRE	reviewed	1124	
Q9I8P2	PYYA_DANRE	reviewed	97	G protein-coupled receptor binding [GO:0001664]; hormone activity [GO:0005179]; neuropeptide hormone activity [GO:0005184]; neuropeptide Y receptor binding [GO:0031841]; type 2 neuropeptide Y receptor binding [GO:0031843]
Q6IV56	RN141_DANRE	reviewed	222	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
Q5U3W1	SG196_DANRE	reviewed	347	ADP binding [GO:0043531]; ATP binding [GO:0005524]; carbohydrate kinase activity [GO:0019200]; kinase activity [GO:0016301]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; polysaccharide binding [GO:0030247]; protein kinase activity [GO:0004672]
O73791	TIE2_DANRE	reviewed	1116	ATP binding [GO:0005524]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]
A5PN43	TM175_DANRE	reviewed	520	potassium channel activity [GO:0005267]; potassium ion leak channel activity [GO:0022841]
B0S5Y3	S5A3A_DANRE	reviewed	448	riboflavin transmembrane transporter activity [GO:0032217]
F1QN74	ZMY10_DANRE	reviewed	448	metal ion binding [GO:0046872]
Q5G872	SCUB2_DANRE	reviewed	1010	calcium ion binding [GO:0005509]
Q4V9P0	SAMC_DANRE	reviewed	267	S-adenosyl-L-methionine transmembrane transporter activity [GO:0000095]
O42357	RX2_DANRE	reviewed	327	sequence-specific DNA binding [GO:0043565]
A8WHP3	SC5A9_DANRE	reviewed	657	glucose:sodium symporter activity [GO:0005412]
B0UZC8	VWC2L_DANRE	reviewed	223	
Q5SPH9	RT10_DANRE	reviewed	187	structural constituent of ribosome [GO:0003735]
Q7ZT42	SND1_DANRE	reviewed	897	nuclease activity [GO:0004518]; RNA binding [GO:0003723]
Q8JGS0	RU1C_DANRE	reviewed	159	mRNA binding [GO:0003729]; pre-mRNA 5'-splice site binding [GO:0030627]; U1 snRNA binding [GO:0030619]; zinc ion binding [GO:0008270]
B8JJV5	SIM13_DANRE	reviewed	88	
A3KNM5	SIM15_DANRE	reviewed	74	
O73872	SODC_DANRE	reviewed	154	copper ion binding [GO:0005507]; superoxide dismutase activity [GO:0004784]
A5PMR2	UBP33_DANRE	reviewed	897	cysteine-type endopeptidase activity [GO:0004197]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; zinc ion binding [GO:0008270]
B3DFP2	UQCC3_DANRE	reviewed	78	cardiolipin binding [GO:1901612]; phosphatidic acid binding [GO:0070300]
Q0P3Z8	UBX10_DANRE	reviewed	214	
O42250	VSX1_DANRE	reviewed	344	chromatin binding [GO:0003682]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
A3KPN8	TTC38_DANRE	reviewed	466	
Q502A3	UBAD2_DANRE	reviewed	172	
Q5RH51	XYLK_DANRE	reviewed	409	ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]
Q6DI37	UBCP1_DANRE	reviewed	318	protein serine/threonine phosphatase activity [GO:0004722]
A1L259	URAD_DANRE	reviewed	174	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase activity [GO:0051997]; carboxy-lyase activity [GO:0016831]
E7F211	TTC17_DANRE	reviewed	1198	
Q5TYQ8	ZC3HE_DANRE	reviewed	669	metal ion binding [GO:0046872]; poly(A) binding [GO:0008143]; RNA binding [GO:0003723]
Q7ZZ00	ZN511_DANRE	reviewed	277	DNA binding [GO:0003677]; metal ion binding [GO:0046872]
F1QXD3	ZDH15_DANRE	reviewed	332	protein-cysteine S-palmitoyltransferase activity [GO:0019706]; zinc ion binding [GO:0008270]
Q90ZE2	ZN703_DANRE	reviewed	589	DNA binding [GO:0003677]; histone deacetylase binding [GO:0042826]; metal ion binding [GO:0046872]; repressing transcription factor binding [GO:0070491]
B0CLX4	VSI10_DANRE	reviewed	529	
Q6P0D5	WBP11_DANRE	reviewed	640	
P59845	VACHB_DANRE	reviewed	493	acetylcholine transmembrane transporter activity [GO:0005277]; transmembrane transporter activity [GO:0022857]; xenobiotic transmembrane transporter activity [GO:0042910]
Q6DRM0	WRB_DANRE	reviewed	170	
Q6DRJ7	NDC80_DANRE	reviewed	632	
Q7T310	PIGM_DANRE	reviewed	392	mannosyltransferase activity [GO:0000030]
Q20JQ7	SC4AB_DANRE	reviewed	1784	cation channel activity [GO:0005261]; voltage-gated ion channel activity [GO:0005244]; voltage-gated sodium channel activity [GO:0005248]
F1Q506	SNXAA_DANRE	reviewed	229	phosphatidylinositol binding [GO:0035091]
Q9W6H5	UBC9A_DANRE	reviewed	158	ATP binding [GO:0005524]; SUMO conjugating enzyme activity [GO:0061656]; SUMO transferase activity [GO:0019789]
Q7SZ59	RASLC_DANRE	reviewed	255	calmodulin binding [GO:0005516]; GDP binding [GO:0019003]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q7SYB3	RYBPA_DANRE	reviewed	385	DNA binding [GO:0003677]; metal ion binding [GO:0046872]
Q498Z6	RT07_DANRE	reviewed	228	mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
Q0P4A7	SNP47_DANRE	reviewed	419	SNAP receptor activity [GO:0005484]; syntaxin binding [GO:0019905]
Q6NZS4	RTCB_DANRE	reviewed	505	GTP binding [GO:0005525]; metal ion binding [GO:0046872]; RNA ligase (ATP) activity [GO:0003972]
F1QFS9	UBP13_DANRE	reviewed	860	cysteine-type endopeptidase activity [GO:0004197]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]; ubiquitin binding [GO:0043130]; zinc ion binding [GO:0008270]
O42477	VSX2_DANRE	reviewed	393	sequence-specific DNA binding [GO:0043565]
B3DJM5	TSH1_DANRE	reviewed	1158	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]
Q7T2F6	WSB1_DANRE	reviewed	423	
A2RV29	ZN346_DANRE	reviewed	301	double-stranded RNA binding [GO:0003725]; zinc ion binding [GO:0008270]
Q1L8W0	ZBT18_DANRE	reviewed	537	DNA binding [GO:0003677]; metal ion binding [GO:0046872]
Q5SP50	ZCRB1_DANRE	reviewed	218	RNA binding [GO:0003723]; zinc ion binding [GO:0008270]
F1QQA8	ZN219_DANRE	reviewed	1095	DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; metal ion binding [GO:0046872]
Q6DG36	ZNT5_DANRE	reviewed	775	zinc ion transmembrane transporter activity [GO:0005385]
A4VCH4	VP35L_DANRE	reviewed	963	
A0JMQ9	ZRN1B_DANRE	reviewed	716	K63-linked polyubiquitin modification-dependent protein binding [GO:0070530]; metal ion binding [GO:0046872]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; thiol-dependent ubiquitinyl hydrolase activity [GO:0036459]
Q6NUV0	RB3GP_DANRE	reviewed	969	GTPase activator activity [GO:0005096]
Q5BJD2	TERB2_DANRE	reviewed	212	
X1WGX5	PUM3_DANRE	reviewed	629	DNA binding [GO:0003677]; mRNA binding [GO:0003729]
Q7ZSX3	PTF1A_DANRE	reviewed	265	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; sequence-specific DNA binding [GO:0043565]
E7F4N7	STING_DANRE	reviewed	398	cyclic-di-GMP binding [GO:0035438]; cyclic-GMP-AMP binding [GO:0061507]
Q6P0F4	RBM7_DANRE	reviewed	252	RNA binding [GO:0003723]; single-stranded RNA binding [GO:0003727]
Q503N9	TAD2B_DANRE	reviewed	486	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; transcription coactivator activity [GO:0003713]; zinc ion binding [GO:0008270]
Q7T352	TM263_DANRE	reviewed	120	
Q66I79	SELK_DANRE	reviewed	94	
A7MBU6	T23OA_DANRE	reviewed	406	heme binding [GO:0020037]; metal ion binding [GO:0046872]; tryptophan 2,3-dioxygenase activity [GO:0004833]
A5D8S5	SH3R1_DANRE	reviewed	867	MAP-kinase scaffold activity [GO:0005078]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]
Q8AWW7	RUVB1_DANRE	reviewed	456	5'-3' DNA helicase activity [GO:0043139]; ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]
Q6DC58	TM223_DANRE	reviewed	248	
Q568J8	TM256_DANRE	reviewed	114	
Q05AK9	TMA7_DANRE	reviewed	64	
A0JMD4	TPC2_DANRE	reviewed	774	NAADP-sensitive calcium-release channel activity [GO:0072345]; voltage-gated calcium channel activity [GO:0005245]
B0R0W9	TBC8B_DANRE	reviewed	1108	calcium ion binding [GO:0005509]; GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]
Q503G8	S38A6_DANRE	reviewed	449	amino acid transmembrane transporter activity [GO:0015171]
B0S6T2	S15A2_DANRE	reviewed	719	dipeptide transmembrane transporter activity [GO:0071916]; oligopeptide transmembrane transporter activity [GO:0035673]; peptide:proton symporter activity [GO:0015333]; peptide transmembrane transporter activity [GO:1904680]
Q7SYD5	SC31A_DANRE	reviewed	1254	structural molecule activity [GO:0005198]
Q5SP90	PP4R3_DANRE	reviewed	818	
Q6IQE1	PI42C_DANRE	reviewed	416	1-phosphatidylinositol-5-phosphate 4-kinase activity [GO:0016309]; ATP binding [GO:0005524]
B0UXH6	RGPS1_DANRE	reviewed	581	guanyl-nucleotide exchange factor activity [GO:0005085]
Q8JHJ1	RL35_DANRE	reviewed	123	mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]
E7FDW2	PZR3B_DANRE	reviewed	1053	metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]
Q6NWA8	TADA1_DANRE	reviewed	332	transcription coactivator activity [GO:0003713]
Q6NZ21	RNFT1_DANRE	reviewed	419	metal ion binding [GO:0046872]; transferase activity [GO:0016740]
Q503X2	RM04_DANRE	reviewed	302	structural constituent of ribosome [GO:0003735]
F1QUP1	RPZ_DANRE	reviewed	227	
Q6DGN0	RERGL_DANRE	reviewed	205	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q504A5	TPMT_DANRE	reviewed	232	thiopurine S-methyltransferase activity [GO:0008119]
Q800Q5	T7L1B_DANRE	reviewed	551	beta-catenin binding [GO:0008013]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q7SZR5	SUMO1_DANRE	reviewed	100	protein tag [GO:0031386]; ubiquitin-like protein ligase binding [GO:0044389]
A4IG62	SUV3_DANRE	reviewed	763	3'-5' RNA helicase activity [GO:0034458]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; double-stranded RNA binding [GO:0003725]; RNA helicase activity [GO:0003724]
A6NAF9	TRD7A_DANRE	reviewed	1079	mRNA binding [GO:0003729]
A2BGU8	SEPT3_DANRE	reviewed	361	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; molecular adaptor activity [GO:0060090]
Q803T2	STRP1_DANRE	reviewed	813	
A8E7C5	SAC2_DANRE	reviewed	1120	inositol monophosphate 1-phosphatase activity [GO:0008934]; inositol monophosphate 3-phosphatase activity [GO:0052832]; inositol monophosphate 4-phosphatase activity [GO:0052833]; phosphatidylinositol-4-phosphate phosphatase activity [GO:0043812]; protein homodimerization activity [GO:0042803]
Q5TYV4	SPE39_DANRE	reviewed	483	
A4QP31	TBCC1_DANRE	reviewed	582	
Q08BA4	S38A9_DANRE	reviewed	549	amino acid transmembrane transporter activity [GO:0015171]; arginine transmembrane transporter activity [GO:0015181]; metal ion binding [GO:0046872]
B0UYF2	S7A14_DANRE	reviewed	785	transmembrane transporter activity [GO:0022857]
Q803M5	SAAL1_DANRE	reviewed	469	
Q1RLT2	SPTSB_DANRE	reviewed	80	
Q1LWG4	PCAT1_DANRE	reviewed	517	1-acylglycerophosphocholine O-acyltransferase activity [GO:0047184]; 1-alkylglycerophosphocholine O-acetyltransferase activity [GO:0047192]; calcium ion binding [GO:0005509]
Q0P464	MTHSD_DANRE	reviewed	382	RNA binding [GO:0003723]
A1L2E4	MRM3B_DANRE	reviewed	445	RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]
F8W4H9	MRP2A_DANRE	reviewed	217	corticotropin hormone receptor binding [GO:0031780]; receptor regulator activity [GO:0030545]; type 1 melanocortin receptor binding [GO:0070996]; type 3 melanocortin receptor binding [GO:0031781]; type 4 melanocortin receptor binding [GO:0031782]; type 5 melanocortin receptor binding [GO:0031783]
P51052	MTR1C_DANRE	reviewed	151	G protein-coupled receptor activity [GO:0004930]; melatonin receptor activity [GO:0008502]
Q7ZWJ4	RL18A_DANRE	reviewed	176	structural constituent of ribosome [GO:0003735]
Q7ZV82	RL27_DANRE	reviewed	136	structural constituent of ribosome [GO:0003735]
F1QW93	BRDT_DANRE	reviewed	918	lysine-acetylated histone binding [GO:0070577]
Q6P0H7	CBR4_DANRE	reviewed	237	3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0047025]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; quinone binding [GO:0048038]
A2RV06	CF206_DANRE	reviewed	624	
A2BDR7	CF157_DANRE	reviewed	471	microtubule binding [GO:0008017]
A0A0R4IKJ1	CAPAM_DANRE	reviewed	721	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity [GO:0016422]; RNA polymerase II C-terminal domain binding [GO:0099122]; S-adenosyl-L-methionine binding [GO:1904047]
A8WGA0	C27C1_DANRE	reviewed	540	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
Q6DEH3	KC2D1_DANRE	reviewed	491	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; calmodulin-dependent protein kinase activity [GO:0004683]
A2CEI4	NUP88_DANRE	reviewed	720	structural constituent of nuclear pore [GO:0017056]
Q49SH1	NCKX5_DANRE	reviewed	513	calcium, potassium:sodium antiporter activity [GO:0008273]; calcium channel activity [GO:0005262]; symporter activity [GO:0015293]
Q9W6C7	NDF6B_DANRE	reviewed	317	DNA binding [GO:0003677]; protein dimerization activity [GO:0046983]
Q7ZYZ7	PCGF1_DANRE	reviewed	261	metal ion binding [GO:0046872]; promoter-specific chromatin binding [GO:1990841]
Q1JPS6	OPN4L_DANRE	reviewed	500	G protein-coupled photoreceptor activity [GO:0008020]; photoreceptor activity [GO:0009881]
Q6PBI8	TM177_DANRE	reviewed	310	
Q7T3D0	TP8L3_DANRE	reviewed	202	
E7FDB3	NANO1_DANRE	reviewed	228	RNA binding [GO:0003723]; translation repressor activity [GO:0030371]; zinc ion binding [GO:0008270]
Q6PBT5	PYRD1_DANRE	reviewed	490	oxidoreductase activity [GO:0016491]
Q7SY21	TADA3_DANRE	reviewed	429	transcription coactivator activity [GO:0003713]
Q6GML7	TATD1_DANRE	reviewed	298	3'-5'-exodeoxyribonuclease activity [GO:0008296]; deoxyribonuclease I activity [GO:0004530]; metal ion binding [GO:0046872]
Q803K4	SETD6_DANRE	reviewed	460	NF-kappaB binding [GO:0051059]; protein-lysine N-methyltransferase activity [GO:0016279]
Q6DI35	TFP11_DANRE	reviewed	832	nucleic acid binding [GO:0003676]
Q5RH95	RSAD2_DANRE	reviewed	359	4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; metal ion binding [GO:0046872]
B3DFW5	STMP1_DANRE	reviewed	46	
Q1LVQ2	SH34A_DANRE	reviewed	965	GDP-dissociation inhibitor activity [GO:0005092]; Ras GTPase binding [GO:0017016]
Q6DC75	TM267_DANRE	reviewed	221	
P83571	RUVB2_DANRE	reviewed	463	5'-3' DNA helicase activity [GO:0043139]; ATPase activity [GO:0016887]; ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]
Q5RID7	SNX17_DANRE	reviewed	473	phosphatidylinositol binding [GO:0035091]
Q5RFW0	SCAR5_DANRE	reviewed	499	ferritin receptor activity [GO:0070287]; scavenger receptor activity [GO:0005044]
Q66L49	SCMC1_DANRE	reviewed	477	ATP transmembrane transporter activity [GO:0005347]; calcium ion binding [GO:0005509]
Q8AXX2	TBX1_DANRE	reviewed	460	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; protein homodimerization activity [GO:0042803]; RNA polymerase II activating transcription factor binding [GO:0001102]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]
A1L272	S29A4_DANRE	reviewed	518	monoamine transmembrane transporter activity [GO:0008504]; nucleoside transmembrane transporter activity [GO:0005337]
Q90X48	S35A5_DANRE	reviewed	440	pyrimidine nucleotide-sugar transmembrane transporter activity [GO:0015165]
Q1RM03	TCHP_DANRE	reviewed	499	
Q58T08	ISM2_DANRE	reviewed	437	
Q90473	HSP7C_DANRE	reviewed	649	ATPase activity [GO:0016887]; ATPase activity, coupled [GO:0042623]; ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; misfolded protein binding [GO:0051787]; protein folding chaperone [GO:0044183]; unfolded protein binding [GO:0051082]
Q6GQN5	PPR42_DANRE	reviewed	329	actin binding [GO:0003779]; dynein complex binding [GO:0070840]; tubulin binding [GO:0015631]
Q8QHL5	PHC2_DANRE	reviewed	827	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]
P0CH95	PHF8_DANRE	reviewed	1032	chromatin binding [GO:0003682]; histone demethylase activity (H3-K27 specific) [GO:0071558]; histone demethylase activity (H3-K36 specific) [GO:0051864]; histone demethylase activity (H3-K9 specific) [GO:0032454]; histone demethylase activity (H4-K20 specific) [GO:0035575]; metal ion binding [GO:0046872]; methylated histone binding [GO:0035064]
A4QNW7	PHIPL_DANRE	reviewed	377	
Q502I6	NB5R4_DANRE	reviewed	527	cytochrome-b5 reductase activity, acting on NAD(P)H [GO:0004128]; heme binding [GO:0020037]; metal ion binding [GO:0046872]
P46530	NOTC1_DANRE	reviewed	2437	calcium ion binding [GO:0005509]; signaling receptor activity [GO:0038023]
Q32PL8	PRIPO_DANRE	reviewed	523	chromatin binding [GO:0003682]; DNA-directed DNA polymerase activity [GO:0003887]; DNA primase activity [GO:0003896]
Q1ED21	NR2CA_DANRE	reviewed	141	
Q5U3A7	OPA1_DANRE	reviewed	966	cardiolipin binding [GO:1901612]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]; microtubule binding [GO:0008017]; phosphatidic acid binding [GO:0070300]
Q6AZA0	THIL_DANRE	reviewed	420	acetyl-CoA C-acetyltransferase activity [GO:0003985]; acetyl-CoA C-acyltransferase activity [GO:0003988]; metal ion binding [GO:0046872]
A9JRA0	ST7L_DANRE	reviewed	540	
F1QYJ6	ST6B1_DANRE	reviewed	296	sulfotransferase activity [GO:0008146]
Q08BG1	TMPPE_DANRE	reviewed	437	hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]
Q08BR4	STB1B_DANRE	reviewed	1216	DNA binding [GO:0003677]; histone methyltransferase activity (H3-K9 specific) [GO:0046974]; promoter-specific chromatin binding [GO:1990841]; zinc ion binding [GO:0008270]
Q5XIY2	TLC4B_DANRE	reviewed	264	
Q1ECX4	TLK2_DANRE	reviewed	697	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
A2VD23	STM_DANRE	reviewed	613	
Q6GMK7	SH3L2_DANRE	reviewed	105	SH3 domain binding [GO:0017124]
Q5CZV0	TM182_DANRE	reviewed	248	
Q6NYE7	TM192_DANRE	reviewed	271	
Q9DDT5	SPT5H_DANRE	reviewed	1084	DNA binding [GO:0003677]; mRNA binding [GO:0003729]
Q803Q4	DEP1A_DANRE	reviewed	800	GTPase activator activity [GO:0005096]
Q9YGT6	HXA5A_DANRE	reviewed	265	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]
Q32LU1	MIRO2_DANRE	reviewed	617	calcium ion binding [GO:0005509]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q5TZ18	NAV3_DANRE	reviewed	2269	actin binding [GO:0003779]; ATP binding [GO:0005524]
B3DH96	O1312_DANRE	reviewed	325	G protein-coupled receptor activity [GO:0004930]; protein homodimerization activity [GO:0042803]; transmembrane signaling receptor activity [GO:0004888]
Q1L8U8	STB1A_DANRE	reviewed	1436	DNA binding [GO:0003677]; histone methyltransferase activity (H3-K9 specific) [GO:0046974]; promoter-specific chromatin binding [GO:1990841]; zinc ion binding [GO:0008270]
A1A5V7	TM41B_DANRE	reviewed	282	
Q6P0S3	TM45B_DANRE	reviewed	283	
A0A0G2KQY6	S39AE_DANRE	reviewed	494	manganese ion transmembrane transporter activity [GO:0005384]; zinc ion transmembrane transporter activity [GO:0005385]
Q9PUB8	S39A7_DANRE	reviewed	352	zinc ion transmembrane transporter activity [GO:0005385]
Q9DGK4	TCTP_DANRE	reviewed	171	calcium ion binding [GO:0005509]
F1R237	TDRD6_DANRE	reviewed	2117	
Q66I75	MTNB_DANRE	reviewed	241	methylthioribulose 1-phosphate dehydratase activity [GO:0046570]; zinc ion binding [GO:0008270]
Q6BEA0	PLXA4_DANRE	reviewed	1903	semaphorin receptor activity [GO:0017154]
Q4VBW0	MTX3_DANRE	reviewed	313	
Q7T2E8	RHOAC_DANRE	reviewed	193	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein kinase binding [GO:0019901]
Q6PG31	RNPS1_DANRE	reviewed	283	RNA binding [GO:0003723]
Q6NYE2	RCC2_DANRE	reviewed	495	
Q6IQE0	PU60B_DANRE	reviewed	516	DNA binding [GO:0003677]; RNA binding [GO:0003723]
A7YY07	SHFL_DANRE	reviewed	327	ribosome binding [GO:0043022]; RNA binding [GO:0003723]; sequence-specific mRNA binding [GO:1990825]
Q8AW42	S39AD_DANRE	reviewed	348	zinc ion transmembrane transporter activity [GO:0005385]
A1L1P9	S47A1_DANRE	reviewed	590	antiporter activity [GO:0015297]; transmembrane transporter activity [GO:0022857]; xenobiotic transmembrane transporter activity [GO:0042910]
Q0P410	SAMTR_DANRE	reviewed	393	rRNA (adenine) methyltransferase activity [GO:0016433]; S-adenosyl-L-methionine binding [GO:1904047]
A3KP40	CH034_DANRE	reviewed	618	
Q708S7	ASI1A_DANRE	reviewed	501	acid-sensing ion channel activity [GO:0044736]; cation channel activity [GO:0005261]; ligand-gated sodium channel activity [GO:0015280]
Q5RIX9	E2F7_DANRE	reviewed	723	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]
Q9YHV4	FSTA_DANRE	reviewed	322	activin binding [GO:0048185]
Q9MIX8	CYB_DANRE	reviewed	380	metal ion binding [GO:0046872]; ubiquinol-cytochrome-c reductase activity [GO:0008121]
Q5XJS0	MIGA1_DANRE	reviewed	595	protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]
Q5BLE2	MIGA2_DANRE	reviewed	596	protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]
O12990	JAK1_DANRE	reviewed	1153	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]
Q5TZ07	PLPP6_DANRE	reviewed	288	hydrolase activity [GO:0016787]
Q6PH58	TM39A_DANRE	reviewed	481	
Q1LV19	SPKAP_DANRE	reviewed	1596	protein kinase A binding [GO:0051018]
Q7ZV15	S22BA_DANRE	reviewed	215	SNAP receptor activity [GO:0005484]
Q6NYK3	SPRE2_DANRE	reviewed	413	protein kinase binding [GO:0019901]
Q4QRH7	PEX16_DANRE	reviewed	335	
Q6P3H4	PNCB_DANRE	reviewed	546	metal ion binding [GO:0046872]; nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; nicotinate phosphoribosyltransferase activity [GO:0004516]
Q6DGP8	NRN1_DANRE	reviewed	142	
Q5U3G4	RDM1_DANRE	reviewed	280	DNA binding [GO:0003677]; RNA binding [GO:0003723]
Q1LWG3	RM36_DANRE	reviewed	116	structural constituent of ribosome [GO:0003735]
Q7ZUH5	RM14_DANRE	reviewed	141	structural constituent of ribosome [GO:0003735]
Q7ZW78	RN181_DANRE	reviewed	156	metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]
