Entry	Entry name	Status	Length	Gene ontology (molecular function)
Q09499	IRE1_CAEEL	reviewed	967	ATP binding [GO:0005524]; endoribonuclease activity [GO:0004521]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]; unfolded protein binding [GO:0051082]
P91193	MACO1_CAEEL	reviewed	897	actin filament binding [GO:0051015]; microtubule binding [GO:0008017]
P48376	COQ7_CAEEL	reviewed	187	2-octoprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase activity [GO:0008682]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]; transcription regulatory region DNA binding [GO:0044212]
P28548	CSK2B_CAEEL	reviewed	234	protein kinase regulator activity [GO:0019887]
G5EGJ5	IDA1_CAEEL	reviewed	767	transmembrane receptor protein tyrosine phosphatase activity [GO:0005001]
Q09628	ILB3_CAEEL	reviewed	107	hormone activity [GO:0005179]
Q9N4F2	MED19_CAEEL	reviewed	199	transcription coregulator activity [GO:0003712]; transcription factor binding [GO:0008134]
O02042	MED1L_CAEEL	reviewed	522	
Q22717	HLH3_CAEEL	reviewed	170	protein heterodimerization activity [GO:0046982]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; transcription factor binding [GO:0008134]
P42168	KC1A_CAEEL	reviewed	341	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q21776	BUB1_CAEEL	reviewed	987	ATP binding [GO:0005524]; kinetochore binding [GO:0043515]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
Q27519	C13A7_CAEEL	reviewed	518	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
P34638	CCNA1_CAEEL	reviewed	485	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; protein kinase binding [GO:0019901]
O17850	ATX3_CAEEL	reviewed	317	thiol-dependent ubiquitin-specific protease activity [GO:0004843]
Q9XXK1	ATPA_CAEEL	reviewed	538	ADP binding [GO:0043531]; ATP binding [GO:0005524]; enterobactin binding [GO:1903981]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
Q23221	FAT3_CAEEL	reviewed	443	stearoyl-CoA 9-desaturase activity [GO:0004768]
Q20502	HUTH1_CAEEL	reviewed	677	histidine ammonia-lyase activity [GO:0004397]
Q27894	H2B2_CAEEL	reviewed	123	DNA binding [GO:0003677]; protein-containing complex binding [GO:0044877]; protein heterodimerization activity [GO:0046982]
Q22633	HPPD_CAEEL	reviewed	393	4-hydroxyphenylpyruvate dioxygenase activity [GO:0003868]; metal ion binding [GO:0046872]
Q20471	KIN20_CAEEL	reviewed	497	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
Q8WQL7	MBK1_CAEEL	reviewed	882	ATP binding [GO:0005524]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]; transcription coactivator activity [GO:0003713]
O17271	HEH1_CAEEL	reviewed	154	sterol binding [GO:0032934]
O44740	MEI2_CAEEL	reviewed	280	
P34341	KLE2_CAEEL	reviewed	821	chromatin binding [GO:0003682]
P30625	KAPR_CAEEL	reviewed	366	3',5'-cyclic-GMP phosphodiesterase activity [GO:0047555]; cAMP binding [GO:0030552]; cAMP-dependent protein kinase regulator activity [GO:0008603]
G1FC92	MIG21_CAEEL	reviewed	306	signaling receptor activity [GO:0038023]
Q6BER6	MED21_CAEEL	reviewed	130	transcription coregulator activity [GO:0003712]
Q22111	MMAA1_CAEEL	reviewed	399	ATP binding [GO:0005524]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q9XUS2	MED29_CAEEL	reviewed	441	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
P54871	HMCS_CAEEL	reviewed	462	hydroxymethylglutaryl-CoA synthase activity [GO:0004421]
Q22498	COPG_CAEEL	reviewed	870	structural molecule activity [GO:0005198]
P34672	BST24_CAEEL	reviewed	632	chloride channel activity [GO:0005254]
O17554	ALKMO_CAEEL	reviewed	505	glyceryl-ether monooxygenase activity [GO:0050479]; iron ion binding [GO:0005506]
Q9U2R0	BIN3D_CAEEL	reviewed	378	O-methyltransferase activity [GO:0008171]; RNA methyltransferase activity [GO:0008173]; snRNA binding [GO:0017069]
A0A078BQP2	GCY25_CAEEL	reviewed	1034	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]
Q18579	ETS5_CAEEL	reviewed	208	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
O16277	H16_CAEEL	reviewed	190	double-stranded DNA binding [GO:0003690]; nucleosomal DNA binding [GO:0031492]
Q18336	H1X_CAEEL	reviewed	232	double-stranded DNA binding [GO:0003690]; nucleosomal DNA binding [GO:0031492]
P10771	H24_CAEEL	reviewed	208	double-stranded DNA binding [GO:0003690]; nucleosomal DNA binding [GO:0031492]
A0A0K3AV08	MLK1_CAEEL	reviewed	1059	ATP binding [GO:0005524]; MAP kinase kinase kinase activity [GO:0004709]; metal ion binding [GO:0046872]; protein kinase binding [GO:0019901]; protein kinase C binding [GO:0005080]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110]
O02626	MADD_CAEEL	reviewed	1409	Rab guanyl-nucleotide exchange factor activity [GO:0017112]
Q10006	HAL3_CAEEL	reviewed	252	
Q9N4K0	MIC10_CAEEL	reviewed	105	
Q3Y416	KKCC_CAEEL	reviewed	541	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; calmodulin-dependent protein kinase activity [GO:0004683]; metal ion binding [GO:0046872]
O62246	COPE_CAEEL	reviewed	292	structural molecule activity [GO:0005198]
Q6QMT2	BRE2_CAEEL	reviewed	359	acetylgalactosaminyltransferase activity [GO:0008376]; acetylglucosaminyltransferase activity [GO:0008375]; galactosyltransferase activity [GO:0008378]
P54889	ALH13_CAEEL	reviewed	802	ATP binding [GO:0005524]; glutamate 5-kinase activity [GO:0004349]; glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]
Q93635	CC149_CAEEL	reviewed	369	
Q9UAY4	ASM3_CAEEL	reviewed	589	acid sphingomyelin phosphodiesterase activity [GO:0061750]; hydrolase activity, acting on glycosyl bonds [GO:0016798]; metal ion binding [GO:0046872]; phosphoric diester hydrolase activity [GO:0008081]; sphingomyelin phosphodiesterase activity [GO:0004767]
Q18331	GCY11_CAEEL	reviewed	1205	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; metal ion binding [GO:0046872]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]
Q10655	ELT2_CAEEL	reviewed	433	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; double-stranded DNA binding [GO:0003690]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; zinc ion binding [GO:0008270]
Q19768	GCY13_CAEEL	reviewed	1028	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]
Q86GV3	GCY28_CAEEL	reviewed	1276	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; metal ion binding [GO:0046872]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]
Q19542	DYHC2_CAEEL	reviewed	4171	ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, minus-end-directed [GO:0008569]; dynein intermediate chain binding [GO:0045505]; dynein light intermediate chain binding [GO:0051959]; microtubule motor activity [GO:0003777]
Q18223	FBSP1_CAEEL	reviewed	332	protease binding [GO:0002020]
E7EAU8	GCY9_CAEEL	reviewed	1081	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; metal ion binding [GO:0046872]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]
P17221	FEM1_CAEEL	reviewed	656	protein phosphatase binding [GO:0019903]
Q21827	GPTC1_CAEEL	reviewed	812	RNA binding [GO:0003723]
G5ECJ0	GBR1_CAEEL	reviewed	539	chloride channel activity [GO:0005254]; excitatory extracellular ligand-gated ion channel activity [GO:0005231]; GABA receptor activity [GO:0016917]
P52016	CYP8_CAEEL	reviewed	466	cyclosporin A binding [GO:0016018]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; unfolded protein binding [GO:0051082]
Q09216	ERP1A_CAEEL	reviewed	895	metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]
G5EFZ1	GPMI_CAEEL	reviewed	539	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity [GO:0046537]; manganese ion binding [GO:0030145]; phosphoglycerate mutase activity [GO:0004619]
O02328	EIF3C_CAEEL	reviewed	898	translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]
Q9XUB2	MEX5_CAEEL	reviewed	468	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; mRNA 3'-UTR binding [GO:0003730]; poly-pyrimidine tract binding [GO:0008187]; protein domain specific binding [GO:0019904]; protein kinase binding [GO:0019901]
Q93353	IDH3B_CAEEL	reviewed	379	isocitrate dehydrogenase (NAD+) activity [GO:0004449]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]
Q9XXD1	KVS4_CAEEL	reviewed	503	voltage-gated potassium channel activity [GO:0005249]
Q10905	CRN4_CAEEL	reviewed	298	3'-5' exonuclease activity [GO:0008408]; 3'-5'-exoribonuclease activity [GO:0000175]; deoxyribonuclease activity [GO:0004536]; endodeoxyribonuclease activity [GO:0004520]; ribonuclease activity [GO:0004540]; single-stranded DNA binding [GO:0003697]
O45218	ADAS_CAEEL	reviewed	597	alkylglycerone-phosphate synthase activity [GO:0008609]; FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]
Q21217	GABT_CAEEL	reviewed	483	(S)-3-amino-2-methylpropionate transaminase activity [GO:0047298]; 4-aminobutyrate:2-oxoglutarate transaminase activity [GO:0034386]; 4-aminobutyrate transaminase activity [GO:0003867]; pyridoxal phosphate binding [GO:0030170]
G5EGA6	DHRS4_CAEEL	reviewed	260	carbonyl reductase (NADPH) activity [GO:0004090]; catalytic activity [GO:0003824]
P90755	ENPP2_CAEEL	reviewed	743	hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]
O16881	DHS16_CAEEL	reviewed	388	steroid dehydrogenase activity [GO:0016229]
P34636	DOS1_CAEEL	reviewed	206	Notch binding [GO:0005112]
O18276	GBRB_CAEEL	reviewed	550	chloride channel activity [GO:0005254]; extracellular ligand-gated ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890]
Q09445	GRTP6_CAEEL	reviewed	330	GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]
Q21625	DPOA2_CAEEL	reviewed	581	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; protein heterodimerization activity [GO:0046982]
P52017	CYP10_CAEEL	reviewed	161	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
P46577	GPN1_CAEEL	reviewed	355	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
Q9XWI6	EIF3B_CAEEL	reviewed	725	translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]
Q86DC6	IFD1_CAEEL	reviewed	575	
P34705	KUP1_CAEEL	reviewed	385	
P10038	MAB5_CAEEL	reviewed	200	activating transcription factor binding [GO:0033613]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q5ZR76	GDPP1_CAEEL	reviewed	482	GDP-D-glucose phosphorylase activity [GO:0080048]; guanyl-nucleotide exchange factor activity [GO:0005085]; hydrolase activity [GO:0016787]; nucleotide binding [GO:0000166]; nucleotidyltransferase activity [GO:0016779]
P48996	DPY27_CAEEL	reviewed	1469	ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]
P34604	EI2BA_CAEEL	reviewed	305	identical protein binding [GO:0042802]; translation initiation factor activity [GO:0003743]
Q18688	HSP90_CAEEL	reviewed	702	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; disordered domain specific binding [GO:0097718]; glucocorticoid receptor binding [GO:0035259]; identical protein binding [GO:0042802]; protein phosphatase 5 binding [GO:1990634]; unfolded protein binding [GO:0051082]
P34696	HSP11_CAEEL	reviewed	145	unfolded protein binding [GO:0051082]
P08124	COL1_CAEEL	reviewed	301	structural constituent of cuticle [GO:0042302]
G5EFV5	CDK7_CAEEL	reviewed	330	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]
Q8MXQ7	CDKAL_CAEEL	reviewed	425	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; N6-threonylcarbomyladenosine methylthiotransferase activity [GO:0035598]; tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase [GO:0061712]
P46560	CKB3_CAEEL	reviewed	368	ATP binding [GO:0005524]; choline kinase activity [GO:0004103]
Q03571	CPB1_CAEEL	reviewed	560	mRNA 3'-UTR binding [GO:0003730]; ribosome binding [GO:0043022]; translation factor activity, RNA binding [GO:0008135]; translation repressor activity, mRNA regulatory element binding [GO:0000900]
Q19202	APY1_CAEEL	reviewed	355	calcium ion binding [GO:0005509]; guanosine-diphosphatase activity [GO:0004382]; uridine-diphosphatase activity [GO:0045134]
Q09369	AQP10_CAEEL	reviewed	280	channel activity [GO:0015267]
Q09300	CL141_CAEEL	reviewed	304	
Q22004	AMERL_CAEEL	reviewed	200	
Q19124	A16L1_CAEEL	reviewed	578	
Q19267	CREL1_CAEEL	reviewed	356	calcium ion binding [GO:0005509]; protein disulfide isomerase activity [GO:0003756]
O61213	DUOX1_CAEEL	reviewed	1497	calcium ion binding [GO:0005509]; heme binding [GO:0020037]; NAD(P)H oxidase activity [GO:0016174]; peroxidase activity [GO:0004601]; superoxide-generating NADPH oxidase activity [GO:0016175]
P90916	LIN53_CAEEL	reviewed	417	histone deacetylase binding [GO:0042826]
G5EDT6	JKK1_CAEEL	reviewed	435	ATP binding [GO:0005524]; exonuclease activity [GO:0004527]; JUN kinase kinase activity [GO:0008545]; MAP kinase kinase activity [GO:0004708]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]
Q9N337	MED6_CAEEL	reviewed	250	transcription coregulator activity [GO:0003712]
G5ECX0	LPLT2_CAEEL	reviewed	1338	carbohydrate binding [GO:0030246]; endopeptidase activity [GO:0004175]; G protein-coupled receptor activity [GO:0004930]
Q09226	ALG6_CAEEL	reviewed	503	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity [GO:0042281]
Q27518	C13A2_CAEEL	reviewed	515	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
O44712	AHR_CAEEL	reviewed	602	DNA binding [GO:0003677]; protein dimerization activity [GO:0046983]; RNA polymerase II transcription factor binding [GO:0001085]
P90866	CDK8_CAEEL	reviewed	588	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]
Q20605	AMT2_CAEEL	reviewed	515	ammonium transmembrane transporter activity [GO:0008519]
Q09305	AAR2_CAEEL	reviewed	357	
G5EGA3	ANKL1_CAEEL	reviewed	704	endodeoxyribonuclease activity [GO:0004520]
Q18212	DX39B_CAEEL	reviewed	425	ATP binding [GO:0005524]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; transcription factor binding [GO:0008134]
Q22053	FBRL_CAEEL	reviewed	352	histone-glutamine methyltransferase activity [GO:1990259]; RNA binding [GO:0003723]; rRNA methyltransferase activity [GO:0008649]
Q09413	ELOA1_CAEEL	reviewed	434	
P92006	GCY34_CAEEL	reviewed	686	GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; heme binding [GO:0020037]; metal ion binding [GO:0046872]
B2D6M2	LIN61_CAEEL	reviewed	612	
Q9XVS1	MCES_CAEEL	reviewed	380	mRNA (guanine-N7-)-methyltransferase activity [GO:0004482]; RNA binding [GO:0003723]
P55956	ASP3_CAEEL	reviewed	398	aspartic-type endopeptidase activity [GO:0004190]
P19974	CYC21_CAEEL	reviewed	111	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]
Q18452	MAP9_CAEEL	reviewed	512	microtubule binding [GO:0008017]
Q95Q17	MED7_CAEEL	reviewed	251	transcription coregulator activity [GO:0003712]
Q9NA64	ILCR1_CAEEL	reviewed	846	interleukin-17 receptor activity [GO:0030368]
P34544	MET2_CAEEL	reviewed	1304	DNA binding [GO:0003677]; histone-lysine N-methyltransferase activity [GO:0018024]; zinc ion binding [GO:0008270]
Q21642	HRG1_CAEEL	reviewed	194	heme binding [GO:0020037]; heme transporter activity [GO:0015232]
Q20106	HRG4_CAEEL	reviewed	184	heme binding [GO:0020037]; heme transporter activity [GO:0015232]
Q7YTM8	HRG5_CAEEL	reviewed	160	heme binding [GO:0020037]; heme transporter activity [GO:0015232]
Q7YTM7	HRG6_CAEEL	reviewed	161	heme binding [GO:0020037]; heme transporter activity [GO:0015232]
P50305	METK3_CAEEL	reviewed	404	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]
P50306	METK4_CAEEL	reviewed	404	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]
P34886	MEC10_CAEEL	reviewed	724	ligand-gated sodium channel activity [GO:0015280]
O01811	MEC6_CAEEL	reviewed	377	arylesterase activity [GO:0004064]; sodium channel activity [GO:0005272]
P91277	HRPK1_CAEEL	reviewed	397	RNA binding [GO:0003723]
Q9Y041	HGD_CAEEL	reviewed	437	homogentisate 1,2-dioxygenase activity [GO:0004411]; metal ion binding [GO:0046872]
O45903	MECR1_CAEEL	reviewed	344	trans-2-enoyl-CoA reductase (NADPH) activity [GO:0019166]
Q9XXC8	MECR2_CAEEL	reviewed	346	trans-2-enoyl-CoA reductase (NADPH) activity [GO:0019166]
O17386	CED8_CAEEL	reviewed	458	
Q22851	ASIC2_CAEEL	reviewed	545	sodium channel activity [GO:0005272]
Q9XX11	ACKMT_CAEEL	reviewed	190	protein-lysine N-methyltransferase activity [GO:0016279]
P34455	ACON_CAEEL	reviewed	777	4 iron, 4 sulfur cluster binding [GO:0051539]; aconitate hydratase activity [GO:0003994]; citrate dehydratase activity [GO:0047780]; metal ion binding [GO:0046872]
P0DM42	ACT3_CAEEL	reviewed	376	ATP binding [GO:0005524]
P39055	DYN1_CAEEL	reviewed	830	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; microtubule binding [GO:0008017]
Q10914	GLR2_CAEEL	reviewed	977	AMPA glutamate receptor activity [GO:0004971]; glutamate receptor activity [GO:0008066]; transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315]
D0PV95	DDX3_CAEEL	reviewed	708	ATP binding [GO:0005524]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]; RNA-dependent ATPase activity [GO:0008186]; RNA helicase activity [GO:0003724]; RNA strand annealing activity [GO:0033592]
P24585	DEG1_CAEEL	reviewed	778	sodium channel activity [GO:0005272]
Q965S8	EIF3I_CAEEL	reviewed	327	translation initiation factor activity [GO:0003743]
Q9N5M6	FBF1_CAEEL	reviewed	614	mRNA 3'-UTR binding [GO:0003730]
Q03560	CTR9_CAEEL	reviewed	1150	RNA polymerase II complex binding [GO:0000993]
O01991	EF2K_CAEEL	reviewed	768	ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; calmodulin binding [GO:0005516]; elongation factor-2 kinase activity [GO:0004686]
O61219	DAF31_CAEEL	reviewed	182	peptide alpha-N-acetyltransferase activity [GO:0004596]; peptide-glutamate-N-acetyltransferase activity [GO:1990190]; peptide-serine-N-acetyltransferase activity [GO:1990189]
P20792	DAF1_CAEEL	reviewed	669	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; SMAD binding [GO:0046332]; transforming growth factor beta-activated receptor activity [GO:0005024]; transforming growth factor beta receptor activity, type I [GO:0005025]
Q19849	EGL44_CAEEL	reviewed	486	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II transcription coactivator binding [GO:0001225]; RNA polymerase II transcription factor binding [GO:0001085]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
Q21773	DHP1_CAEEL	reviewed	489	dihydropyrimidinase activity [GO:0004157]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides [GO:0016812]; metal ion binding [GO:0046872]
Q18677	DHP2_CAEEL	reviewed	520	dihydropyrimidinase activity [GO:0004157]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides [GO:0016812]; metal ion binding [GO:0046872]
P34524	BRX1_CAEEL	reviewed	352	
O45435	BST13_CAEEL	reviewed	413	chloride channel activity [GO:0005254]
Q27513	C13A4_CAEEL	reviewed	520	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
V6CJ04	BICD_CAEEL	reviewed	737	cytoskeletal adaptor activity [GO:0008093]; dynein complex binding [GO:0070840]
Q17335	ADHX_CAEEL	reviewed	384	alcohol dehydrogenase activity, zinc-dependent [GO:0004024]; S-(hydroxymethyl)glutathione dehydrogenase activity [GO:0051903]; zinc ion binding [GO:0008270]
Q93249	CAB1_CAEEL	reviewed	425	
Q18932	CAH2_CAEEL	reviewed	337	carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]
O01822	BL1S6_CAEEL	reviewed	106	protein homodimerization activity [GO:0042803]
Q23310	GCY14_CAEEL	reviewed	1111	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; peptide receptor activity [GO:0001653]; protein homodimerization activity [GO:0042803]; protein kinase activity [GO:0004672]
Q9GYQ4	GCY8_CAEEL	reviewed	1152	ATP binding [GO:0005524]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; metal ion binding [GO:0046872]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]
P28515	ELT1_CAEEL	reviewed	416	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding [GO:0001162]; zinc ion binding [GO:0008270]
Q07085	EST2_CAEEL	reviewed	554	methyl indole-3-acetate esterase activity [GO:0080030]
A8WFJ9	ETS4_CAEEL	reviewed	437	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
D0Z5N4	E2AKB_CAEEL	reviewed	1699	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
P49594	FEM2_CAEEL	reviewed	449	calmodulin-dependent protein phosphatase activity [GO:0033192]; magnesium-dependent protein serine/threonine phosphatase activity [GO:0004724]; metal ion binding [GO:0046872]; phosphoprotein phosphatase activity [GO:0004721]; protein serine/threonine phosphatase activity [GO:0004722]
Q95QC4	DCLK_CAEEL	reviewed	802	ATP binding [GO:0005524]; microtubule binding [GO:0008017]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
Q09459	FTM_CAEEL	reviewed	1322	
Q9XTQ5	GOB1_CAEEL	reviewed	468	metal ion binding [GO:0046872]; trehalose-phosphatase activity [GO:0004805]
Q09473	ERD22_CAEEL	reviewed	213	ER retention sequence binding [GO:0046923]
A3QMC6	ERLN_CAEEL	reviewed	312	cholesterol binding [GO:0015485]; ubiquitin protein ligase binding [GO:0031625]
O45679	CYSK2_CAEEL	reviewed	337	cysteine synthase activity [GO:0004124]; L-3-cyanoalanine synthase activity [GO:0050017]; pyridoxal phosphate binding [GO:0030170]
O01767	EGG4_CAEEL	reviewed	753	protein kinase binding [GO:0019901]; protein kinase inhibitor activity [GO:0004860]; protein tyrosine phosphatase activity [GO:0004725]
Q09228	EGL27_CAEEL	reviewed	1129	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; enzyme binding [GO:0019899]; RNA polymerase II transcription factor binding [GO:0001085]; sequence-specific DNA binding [GO:0043565]; transcription corepressor activity [GO:0003714]; zinc ion binding [GO:0008270]
Q95Y52	LGC46_CAEEL	reviewed	508	chloride channel activity [GO:0005254]; extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]
G5EFA2	BIR1_CAEEL	reviewed	155	metal ion binding [GO:0046872]
O16305	CALM_CAEEL	reviewed	149	calcium ion binding [GO:0005509]
Q8STF6	DYC1_CAEEL	reviewed	887	nitric-oxide synthase binding [GO:0050998]; nitric-oxide synthase regulator activity [GO:0030235]; structural constituent of muscle [GO:0008307]
Q20636	GBB2_CAEEL	reviewed	356	
Q9XXJ0	DHYS_CAEEL	reviewed	371	deoxyhypusine synthase activity [GO:0034038]
Q20263	GOT1_CAEEL	reviewed	141	
O16374	GALT1_CAEEL	reviewed	425	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity [GO:0003831]; metal ion binding [GO:0046872]; UDP-galactosyltransferase activity [GO:0035250]
Q95ZJ1	GALT5_CAEEL	reviewed	626	carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; polypeptide N-acetylgalactosaminyltransferase activity [GO:0004653]
O17397	DIML_CAEEL	reviewed	525	delta24(24-1) sterol reductase activity [GO:0000246]; FAD binding [GO:0071949]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]
O45293	GALT8_CAEEL	reviewed	421	metal ion binding [GO:0046872]; Notch binding [GO:0005112]; transferase activity, transferring glycosyl groups [GO:0016757]
Q09322	CUP15_CAEEL	reviewed	322	
P34422	DPF6_CAEEL	reviewed	740	aminopeptidase activity [GO:0004177]; serine-type peptidase activity [GO:0008236]
Q09477	DPFF1_CAEEL	reviewed	372	histone acetyltransferase activity [GO:0004402]; histone binding [GO:0042393]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
Q18434	GPA17_CAEEL	reviewed	356	G-protein beta/gamma-subunit complex binding [GO:0031683]; G protein-coupled receptor binding [GO:0001664]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; olfactory receptor binding [GO:0031849]
P91907	GPA15_CAEEL	reviewed	356	G-protein beta/gamma-subunit complex binding [GO:0031683]; G protein-coupled receptor binding [GO:0001664]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]
P22454	GPA2_CAEEL	reviewed	356	G-protein beta/gamma-subunit complex binding [GO:0031683]; G protein-coupled receptor binding [GO:0001664]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]
