Entry	Gene ontology (cellular component)
Q7ZUX6	
Q29RA3	cytoplasm [GO:0005737]
Q566R7	cytosol [GO:0005829]; nucleus [GO:0005634]
Q7SY07	nucleus [GO:0005634]
Q05159	nucleus [GO:0005634]
Q6DGQ1	cytoplasm [GO:0005737]
Q7ZV34	cytoplasm [GO:0005737]
Q08BZ4	
Q6DBX0	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q566Y8	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; exon-exon junction complex [GO:0035145]; nuclear speck [GO:0016607]
Q4VBT5	
Q1LUQ4	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9DFG8	
Q6PD99	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; plasma membrane [GO:0005886]
Q7ZYX1	cytosol [GO:0005829]; FHF complex [GO:0070695]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q1LVP6	BRCA1-A complex [GO:0070531]; nucleus [GO:0005634]
Q7T291	
Q5XJ13	cilium [GO:0005929]; cytoplasm [GO:0005737]
Q708S7	integral component of plasma membrane [GO:0005887]
Q6NW59	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6NWG4	chromatin [GO:0000785]; nucleus [GO:0005634]
Q9I9N6	cytoplasm [GO:0005737]; inflammasome complex [GO:0061702]
Q9DG12	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q6NW76	chromosome passenger complex [GO:0032133]; condensed nuclear chromosome, centromeric region [GO:0000780]; midbody [GO:0030496]; nucleus [GO:0005634]; spindle microtubule [GO:0005876]; spindle midzone [GO:0051233]; spindle pole centrosome [GO:0031616]
P57094	beta-catenin destruction complex [GO:0030877]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9YHT4	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q568T4	cytosol [GO:0005829]; nucleus [GO:0005634]
Q6P121	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q5RII9	centrosome [GO:0005813]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; midbody [GO:0030496]; mitotic spindle pole [GO:0097431]; nucleus [GO:0005634]; spindle [GO:0005819]; spindle pole [GO:0000922]
F1QEG2	cytoskeleton [GO:0005856]; sarcoplasmic reticulum membrane [GO:0033017]
Q6NYV8	endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q6PFM4	endoplasmic reticulum tubular network [GO:0071782]; endoplasmic reticulum tubular network membrane [GO:0098826]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q0P3X8	lysosome [GO:0005764]; Ragulator complex [GO:0071986]
A8WHP9	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
Q6NYT1	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
Q63ZW2	MICOS complex [GO:0061617]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q2TLY2	integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]; rough endoplasmic reticulum membrane [GO:0030867]
Q1LU93	dendrite [GO:0030425]; filopodium tip [GO:0032433]; growth cone [GO:0030426]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
A0MTA1	endoplasmic reticulum [GO:0005783]; mitochondrion [GO:0005739]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleus [GO:0005634]
F1QY75	anaphase-promoting complex [GO:0005680]
P58368	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q5W7F1	apical plasma membrane [GO:0016324]; caveola [GO:0005901]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; Golgi membrane [GO:0000139]; integral component of plasma membrane [GO:0005887]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
B8JKP6	integral component of membrane [GO:0016021]
Q5SP46	integral component of membrane [GO:0016021]
Q5XXA7	
Q7SXM0	cytoplasm [GO:0005737]; histone deacetylase complex [GO:0000118]
Q6ZM28	endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; plasma membrane [GO:0005886]
Q9I9L0	nucleus [GO:0005634]
P22574	nucleus [GO:0005634]
Q98SH9	nucleus [GO:0005634]
P28174	nucleus [GO:0005634]
P31533	nucleus [GO:0005634]; RSC-type complex [GO:0016586]
Q6GMG5	cytoplasm [GO:0005737]; nucleus [GO:0005634]
F1QPR4	nucleus [GO:0005634]
Q1LVC2	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
Q6DGL2	cytoplasm [GO:0005737]
Q6NYM1	COPII-coated ER to Golgi transport vesicle [GO:0030134]; Cul3-RING ubiquitin ligase complex [GO:0031463]; Golgi membrane [GO:0000139]; polar microtubule [GO:0005827]
Q08CM4	nucleus [GO:0005634]
Q6DGK2	cytoplasm [GO:0005737]
Q6AXL3	cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q803S3	
F1QWK4	cytoplasm [GO:0005737]; filamentous actin [GO:0031941]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]
Q6PFL0	mediator complex [GO:0016592]
F1QGH6	plasma membrane [GO:0005886]
Q98TT6	cytoplasm [GO:0005737]
A3KPK0	P-body [GO:0000932]; RISC complex [GO:0016442]
Q5M9P8	axoneme [GO:0005930]; ciliary membrane [GO:0060170]; cytoplasm [GO:0005737]
Q6PFS7	cytoplasmic ubiquitin ligase complex [GO:0000153]; cytosol [GO:0005829]
Q6AZD3	condensed chromosome kinetochore [GO:0000777]; kinetochore [GO:0000776]; MOZ/MORF histone acetyltransferase complex [GO:0070776]; NuA3a histone acetyltransferase complex [GO:1990467]; NuA3b histone acetyltransferase complex [GO:1990468]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleolus [GO:0005730]
O13148	early endosome [GO:0005769]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; receptor complex [GO:0043235]
Q5TYV0	ER membrane protein complex [GO:0072546]; integral component of membrane [GO:0016021]
Q6NYP8	cytoplasm [GO:0005737]
Q6DH69	integral component of membrane [GO:0016021]
Q6DC60	
Q1LWH4	nucleus [GO:0005634]
Q5IGR7	Golgi apparatus [GO:0005794]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q5IGR6	Golgi apparatus [GO:0005794]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q7ZVV1	nucleotide-excision repair factor 3 complex [GO:0000112]; transcription factor TFIIH holo complex [GO:0005675]; transcription preinitiation complex [GO:0097550]
Q6PFS5	cis-Golgi network [GO:0005801]; COPI-coated vesicle membrane [GO:0030663]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q566N9	
Q6PBI4	nucleus [GO:0005634]
Q6NZ18	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A0A2R8Q1W5	Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; inclusion body [GO:0016234]; nucleus [GO:0005634]
Q5U3S1	centrosome [GO:0005813]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; spindle [GO:0005819]; spindle pole [GO:0000922]
Q6NYV9	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]
Q1LY46	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q6PBA2	
Q3B748	chromosome [GO:0005694]; nucleolus [GO:0005730]
Q803D2	axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; kinetochore [GO:0000776]; microtubule associated complex [GO:0005875]; microtubule organizing center [GO:0005815]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nuclear envelope [GO:0005635]
Q98880	acetylcholine-gated channel complex [GO:0005892]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q3B7H1	extracellular region [GO:0005576]
Q68Y21	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; postsynaptic density membrane [GO:0098839]; postsynaptic membrane [GO:0045211]
Q7SY48	90S preribosome [GO:0030686]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]
Q8AXV6	nucleus [GO:0005634]
Q7T273	extracellular region [GO:0005576]
P15862	nucleus [GO:0005634]
Q90472	nucleus [GO:0005634]
A5JV83	
Q8JFV4	cytosol [GO:0005829]; endocytic vesicle [GO:0030139]
Q6NXA4	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q5PR66	ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; intraciliary transport particle B [GO:0030992]
Q6PFM0	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6IQX0	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
A5PF61	extracellular space [GO:0005615]
P52889	nucleus [GO:0005634]
B8A4W9	cytoplasm [GO:0005737]; extracellular space [GO:0005615]; membrane [GO:0016020]; nucleus [GO:0005634]
B1Q006	integral component of endoplasmic reticulum membrane [GO:0030176]; membrane [GO:0016020]
Q568I2	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q6PBN2	membrane [GO:0016020]
Q4KMC8	cytosol [GO:0005829]
Q4V9P6	
Q6QA33	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q5PYH5	basolateral plasma membrane [GO:0016323]; cell junction [GO:0030054]; neuromuscular junction [GO:0031594]; neuron projection [GO:0043005]; postsynaptic density membrane [GO:0098839]
Q6PBY3	nucleus [GO:0005634]
Q6GMI7	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q5U9X3	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q6GMK8	
Q7ZWI4	cytoplasm [GO:0005737]
P09014	nucleus [GO:0005634]
Q9YGT5	nucleus [GO:0005634]
P09074	nucleus [GO:0005634]
Q9YGS6	nucleus [GO:0005634]
Q6JIY4	nucleus [GO:0005634]
Q7ZWE9	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q5BJC2	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
A5PLG0	mitochondrial matrix [GO:0005759]
Q6TNT2	integral component of membrane [GO:0016021]
Q566V0	tRNA-splicing ligase complex [GO:0072669]
Q708S8	integral component of plasma membrane [GO:0005887]
A1L209	DUBm complex [GO:0071819]; SAGA complex [GO:0000124]
A2BGR3	condensed chromosome kinetochore [GO:0000777]
Q6ZM51	integral component of membrane [GO:0016021]
Q9YHV4	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q5XJN2	extracellular region [GO:0005576]; lysosome [GO:0005764]
A0MGZ5	integral component of membrane [GO:0016021]
O42366	nucleus [GO:0005634]
Q58EL0	nucleus [GO:0005634]
Q8AWY9	nucleus [GO:0005634]
Q503E9	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q1L899	postsynaptic density [GO:0014069]
P53406	nucleus [GO:0005634]
Q6DEL7	Cul3-RING ubiquitin ligase complex [GO:0031463]; nucleus [GO:0005634]
Q90421	nucleus [GO:0005634]
Q8JHF2	integral component of Golgi membrane [GO:0030173]
Q503U0	
Q7ZZ25	peroxisome [GO:0005777]; postsynaptic membrane [GO:0045211]
Q708S6	integral component of plasma membrane [GO:0005887]
O93430	chloride channel complex [GO:0034707]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; perikaryon [GO:0043204]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q1XHL7	membrane [GO:0016020]
Q502D1	
Q5RGJ8	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q7T3B2	endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; plasma membrane [GO:0005886]
Q9PWM3	nucleus [GO:0005634]
Q7SXS8	nucleus [GO:0005634]
Q5RGE6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; polysome [GO:0005844]
O42365	nucleus [GO:0005634]
A2BF66	chromosome [GO:0005694]; nucleus [GO:0005634]
Q7ZVA6	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006]
Q6DBW0	nucleoplasm [GO:0005654]
P53405	nucleus [GO:0005634]
Q6DG99	
E7FE13	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]
Q5RHQ8	nucleoplasm [GO:0005654]; transcription repressor complex [GO:0017053]
A0AUQ6	DRM complex [GO:0070176]
Q7ZV55	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]
Q5D013	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A5WVX1	
Q7T2A5	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]
Q0P424	Elongator holoenzyme complex [GO:0033588]
Q6PC64	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q9I8L5	cytoplasm [GO:0005737]
A4QP72	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitotic spindle pole [GO:0097431]
Q502I9	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; plasma membrane [GO:0005886]; presynapse [GO:0098793]
E7EZ53	extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; secretory granule [GO:0030141]
Q7SX99	chromosome [GO:0005694]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; tricarboxylic acid cycle enzyme complex [GO:0045239]
F1QCV2	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A0MGZ7	integral component of membrane [GO:0016021]
P61516	extracellular region [GO:0005576]
Q6W990	nucleus [GO:0005634]
Q5TZ80	centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; FHF complex [GO:0070695]; microtubule [GO:0005874]
X1WE18	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
E9QIN8	cytoskeleton [GO:0005856]; sarcoplasmic reticulum membrane [GO:0033017]
Q7ZWE3	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q803L0	cytoplasmic stress granule [GO:0010494]; nucleolus [GO:0005730]; nucleus [GO:0005634]; P-body [GO:0000932]; polysome [GO:0005844]; ribonucleoprotein complex [GO:1990904]; rough endoplasmic reticulum [GO:0005791]
S4X0Q8	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6PEH1	cis-Golgi network [GO:0005801]; COPI-coated vesicle membrane [GO:0030663]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q1L867	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; peroxisomal membrane [GO:0005778]; plasma membrane [GO:0005886]
Q6NWC9	Golgi apparatus [GO:0005794]
Q49HM9	membrane [GO:0016020]
A0A2R8QF68	integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]
E7FCN8	cell projection [GO:0042995]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]
Q1L8L9	cytoplasm [GO:0005737]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]
Q6DHB5	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q08CH8	cytoplasm [GO:0005737]
A1L260	caveola [GO:0005901]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; sarcomere [GO:0030017]
Q7T346	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q6DRI7	nucleolus [GO:0005730]; nucleus [GO:0005634]
Q5RGE5	nonhomologous end joining complex [GO:0070419]; nuclear chromosome, telomeric region [GO:0000784]
Q5RIX9	nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q6DHI2	axonemal dynein complex [GO:0005858]; axoneme [GO:0005930]; motile cilium [GO:0031514]
A9LMC0	histone acetyltransferase complex [GO:0000123]; nBAF complex [GO:0071565]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]
A0A1Z2R986	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A2BGM5	nucleus [GO:0005634]
Q9DE25	nucleus [GO:0005634]
F1RDG9	cytoplasm [GO:0005737]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]
Q71N41	cytoplasm [GO:0005737]; nucleus [GO:0005634]
F1QWZ4	extracellular space [GO:0005615]
Q7ZUY3	centrosome [GO:0005813]; nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]
A9JRB3	cytosol [GO:0005829]; extracellular region [GO:0005576]
Q6IVW0	centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; intraciliary transport particle B [GO:0030992]
Q6NZT6	nucleus [GO:0005634]
Q90Y57	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7SY24	cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]
Q5TYS0	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q6PD83	cytoplasm [GO:0005737]
Q6DBW9	cell junction [GO:0030054]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A1L1P7	mitochondrion [GO:0005739]
Q568G4	
A5PN38	integral component of membrane [GO:0016021]
Q08BY2	axon [GO:0030424]; integral component of membrane [GO:0016021]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
A3KP48	integral component of membrane [GO:0016021]
P48802	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
F1QR43	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9I919	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7ZV14	integral component of membrane [GO:0016021]
Q7T320	Golgi apparatus [GO:0005794]
Q800H9	integral component of membrane [GO:0016021]
Q8AYB8	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q98862	extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q4G3H4	cytoplasm [GO:0005737]; IkappaB kinase complex [GO:0008385]; nucleus [GO:0005634]
Q567Y6	endomembrane system [GO:0012505]; intraciliary transport particle B [GO:0030992]
Q90Y54	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q90XF2	cytosol [GO:0005829]; intrinsic component of plasma membrane [GO:0031226]; nucleus [GO:0005634]; zonula adherens [GO:0005915]
P0C218	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; SMN complex [GO:0032797]; SMN-Sm protein complex [GO:0034719]
Q5BL28	extracellular region [GO:0005576]
Q08BB1	mitochondrion [GO:0005739]
Q5MJ86	cytosol [GO:0005829]
Q6DHF7	nucleolus [GO:0005730]
Q9YGT6	nucleus [GO:0005634]
Q7T2G1	nucleus [GO:0005634]
Q803A0	cell projection [GO:0042995]; chromosome [GO:0005694]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]
A3KPA0	bicellular tight junction [GO:0005923]; desmosome [GO:0030057]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6IQU7	integrator complex [GO:0032039]
Q1LUT1	nucleus [GO:0005634]; P-body [GO:0000932]
A0A0R4IEW8	axon [GO:0030424]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; growth cone [GO:0030426]; perikaryon [GO:0043204]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904]
A3FEM2	nucleus [GO:0005634]
Q08C57	mitochondrial matrix [GO:0005759]
A1A5X2	cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; SCF ubiquitin ligase complex [GO:0019005]
Q6DGZ0	condensed chromosome kinetochore [GO:0000777]; kinetochore [GO:0000776]
Q06S87	peroxisome [GO:0005777]
Q6NZ06	nucleolus [GO:0005730]; nucleus [GO:0005634]
A0T2N3	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7ZW98	AP-2 adaptor complex [GO:0030122]; cytoplasmic vesicle [GO:0031410]; intracellular membrane-bounded organelle [GO:0043231]
Q6DRI1	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; nucleus [GO:0005634]
A1A5V9	cytoplasm [GO:0005737]; Elongator holoenzyme complex [GO:0033588]; nucleus [GO:0005634]
Q05AM5	cytoplasm [GO:0005737]; Elongator holoenzyme complex [GO:0033588]; transcription elongation factor complex [GO:0008023]
A3QK16	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q6PBM7	nuclear speck [GO:0016607]
P85857	extracellular space [GO:0005615]
Q58EE9	cytoplasm [GO:0005737]; type III intermediate filament [GO:0045098]
Q6DRP2	nucleolus [GO:0005730]; nucleus [GO:0005634]
Q6GMI0	cytosol [GO:0005829]; extracellular region [GO:0005576]
P09015	nucleus [GO:0005634]; RSC-type complex [GO:0016586]
Q2YDR3	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]
Q1LWM5	
Q0P4F7	mitochondrion [GO:0005739]
Q6DRC4	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]
B0V207	cytosol [GO:0005829]; FHF complex [GO:0070695]
Q2HXK8	extracellular region [GO:0005576]
O57341	extracellular space [GO:0005615]; lysosome [GO:0005764]
Q2YDQ5	perinuclear region of cytoplasm [GO:0048471]; SCF ubiquitin ligase complex [GO:0019005]
Q1LV17	nucleus [GO:0005634]
Q6P0F9	nucleus [GO:0005634]; transcription repressor complex [GO:0017053]
A0A0R4IES7	integral component of membrane [GO:0016021]; presynapse [GO:0098793]
Q5RFZ7	
Q6PBT8	cell cortex [GO:0005938]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; nucleus [GO:0005634]
B0UXS1	endoplasmic reticulum lumen [GO:0005788]
Q6DRB1	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; nuclear pore cytoplasmic filaments [GO:0044614]
Q6IQE5	GET complex [GO:0043529]
A2BG43	cytosol [GO:0005829]; membrane [GO:0016020]
Q9IAV3	nucleus [GO:0005634]
Q568P9	cytoplasm [GO:0005737]; nucleus [GO:0005634]; P granule [GO:0043186]
Q9PWL6	nucleus [GO:0005634]
Q6P5L8	mitochondrion [GO:0005739]; peroxisome [GO:0005777]
A5WWC6	mitochondrion [GO:0005739]
A1L1N5	nucleus [GO:0005634]
Q56A36	cytoplasm [GO:0005737]
Q642J4	cytoplasm [GO:0005737]; polysome [GO:0005844]
Q6PEH4	nucleolus [GO:0005730]; nucleus [GO:0005634]; small-subunit processome [GO:0032040]
Q566T0	ESC/E(Z) complex [GO:0035098]
F1R6N4	cytosol [GO:0005829]
Q2XNF5	extracellular space [GO:0005615]; perinuclear region of cytoplasm [GO:0048471]
Q4VBT1	cytoplasm [GO:0005737]
Q0P4F6	apical plasma membrane [GO:0016324]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytoplasm [GO:0005737]
Q6V9Y8	anchored component of plasma membrane [GO:0046658]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]
Q6PBY0	cytoplasm [GO:0005737]; heterotrimeric G-protein complex [GO:0005834]
Q90W33	nucleus [GO:0005634]
Q9PWL7	nucleus [GO:0005634]
Q66HY7	eukaryotic translation initiation factor 4F complex [GO:0016281]; mRNA cap binding complex [GO:0005845]
Q08C93	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q6PFJ9	cytoplasm [GO:0005737]; Lewy body [GO:0097413]; nuclear body [GO:0016604]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q6P9Z4	cytoplasm [GO:0005737]; ubiquitin ligase complex [GO:0000151]
Q7T338	cytoplasm [GO:0005737]
Q90Z00	cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; integral component of plasma membrane [GO:0005887]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
Q9I9E1	chromatin [GO:0000785]; nucleus [GO:0005634]
A3RK75	cytoplasm [GO:0005737]; nucleus [GO:0005634]
E7FGY2	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6DG38	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q568B7	
Q9DDU1	nucleus [GO:0005634]
Q90471	nucleus [GO:0005634]
Q504H8	nucleus [GO:0005634]
Q9PW80	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9DFS6	cytoplasm [GO:0005737]; eukaryotic translation initiation factor 4F complex [GO:0016281]; mRNA cap binding complex [GO:0005845]; nucleus [GO:0005634]
Q803R5	cytoplasm [GO:0005737]; nucleus [GO:0005634]
E7FH61	condensin complex [GO:0000796]; nucleus [GO:0005634]
Q6DBQ8	cytosol [GO:0005829]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nuclear outer membrane [GO:0005640]; plasma membrane [GO:0005886]
Q6IQT4	COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q4KML2	
Q7T3E4	nucleus [GO:0005634]
P50576	nucleus [GO:0005634]
Q5UU75	nucleus [GO:0005634]
Q1LWL2	cytosol [GO:0005829]; nucleus [GO:0005634]
F1QWM2	sarcomere [GO:0030017]
Q5SPR8	chromatin [GO:0000785]; chromosome [GO:0005694]; nucleus [GO:0005634]
Q25C93	nucleus [GO:0005634]
Q1L8G7	I band [GO:0031674]; nucleus [GO:0005634]
P79724	nucleus [GO:0005634]
Q8AWY2	nucleus [GO:0005634]
Q6JIY5	nucleus [GO:0005634]
Q6DHQ1	integral component of plasma membrane [GO:0005887]
Q7T3H1	centrosome [GO:0005813]; cytoplasm [GO:0005737]; dynactin complex [GO:0005869]; dynein complex [GO:0030286]; membrane [GO:0016020]; microtubule [GO:0005874]; vesicle [GO:0031982]
Q5PRA2	cytosol [GO:0005829]; mitochondrion [GO:0005739]; oxoglutarate dehydrogenase complex [GO:0045252]
F1RE57	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
