Entry	Gene ontology (cellular component)
P35210	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]; nucleus [GO:0005634]
P09937	lipid droplet [GO:0005811]
P35177	mitochondrion [GO:0005739]; nuclear chromatin [GO:0000790]; SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]
P38637	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P31755	alpha-1,6-mannosyltransferase complex [GO:0000136]; endoplasmic reticulum membrane [GO:0005789]; Golgi cis cisterna [GO:0000137]
Q06593	fungal-type vacuole [GO:0000324]; Golgi trans cisterna [GO:0000138]; integral component of plasma membrane [GO:0005887]; peroxisome [GO:0005777]; plasma membrane [GO:0005886]
P0CE91	fungal-type cell wall [GO:0009277]
P53427	fungal-type cell wall [GO:0009277]; fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]
P20052	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; Pho85-Pho80 CDK-cyclin complex [GO:1990860]
P32854	endomembrane system [GO:0012505]; endosome [GO:0005768]; fungal-type vacuole membrane [GO:0000329]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]
P25297	endoplasmic reticulum [GO:0005783]; fungal-type vacuole [GO:0000324]; integral component of plasma membrane [GO:0005887]
P20133	cytosol [GO:0005829]; Rab-protein geranylgeranyltransferase complex [GO:0005968]
P48363	cytoplasm [GO:0005737]; polysome [GO:0005844]; prefoldin complex [GO:0016272]
P39105	anchored component of membrane [GO:0031225]; cell periphery [GO:0071944]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; intracellular membrane-bounded organelle [GO:0043231]; periplasmic space [GO:0042597]; plasma membrane [GO:0005886]
P20604	cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]
P25043	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]; proteasome storage granule [GO:0034515]
P39682	commitment complex [GO:0000243]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]
Q01329	mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]
P40555	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P04046	cytoplasm [GO:0005737]
Q08273	Cul3-RING ubiquitin ligase complex [GO:0031463]; Cul8-RING ubiquitin ligase complex [GO:0035361]; cullin-RING ubiquitin ligase complex [GO:0031461]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
P53221	cytosolic large ribosomal subunit [GO:0022625]
P0CX25	cytosolic large ribosomal subunit [GO:0022625]
P36532	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
P45818	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
Q3E792	cytosolic small ribosomal subunit [GO:0022627]
P53292	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]
P53165	cytosol [GO:0005829]; DUBm complex [GO:0071819]; nucleus [GO:0005634]; SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]
P06700	chromatin silencing complex [GO:0005677]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nuclear heterochromatin [GO:0005720]; nuclear pericentric heterochromatin [GO:0031618]; nucleolus [GO:0005730]; nucleus [GO:0005634]; RENT complex [GO:0030869]; Set3 complex [GO:0034967]
P42933	
P27692	DSIF complex [GO:0032044]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P32909	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; extrinsic component of membrane [GO:0019898]
P53127	cytoplasm [GO:0005737]; Lid2 complex [GO:0048189]; nucleus [GO:0005634]; Snt2C complex [GO:0070211]
Q06315	cellular bud [GO:0005933]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
P38247	cytoplasm [GO:0005737]; EGO complex [GO:0034448]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]
P01098	mitochondrion [GO:0005739]
Q02890	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P33299	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]
P40534	integral component of membrane [GO:0016021]
P53835	fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; mating projection tip [GO:0043332]; plasma membrane [GO:0005886]
P32849	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
P53295	cytoplasm [GO:0005737]
P11938	chromosome, subtelomeric region [GO:0099115]; cytosol [GO:0005829]; nuclear chromosome [GO:0000228]; nuclear chromosome, telomeric region [GO:0000784]; nucleus [GO:0005634]; protein-DNA complex [GO:0032993]; shelterin complex [GO:0070187]
P38251	Ctf18 RFC-like complex [GO:0031390]; DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; nucleus [GO:0005634]; Rad17 RFC-like complex [GO:0031389]
P0CH08	cytoplasm [GO:0005737]; cytosolic large ribosomal subunit [GO:0022625]; nucleus [GO:0005634]
Q03305	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P40993	nucleolar ribonuclease P complex [GO:0005655]; ribonuclease MRP complex [GO:0000172]
Q12277	cytoplasmic exosome (RNase complex) [GO:0000177]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]
P40011	
P13433	cytoplasm [GO:0005737]; mitochondrial DNA-directed RNA polymerase complex [GO:0034245]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]
Q04172	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P53965	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P38717	cortical endoplasmic reticulum [GO:0032541]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P09007	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P56508	cytoplasm [GO:0005737]; fungal-type vacuole lumen [GO:0000328]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]
P53616	cell surface [GO:0009986]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; mitochondrial matrix [GO:0005759]
P38688	endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]; signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
Q08217	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P32857	cytosol [GO:0005829]; early endosome membrane [GO:0031901]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
P38009	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q06665	cytoplasm [GO:0005737]; nucleotide-excision repair factor 2 complex [GO:0000111]; nucleus [GO:0005634]; XPC complex [GO:0071942]
P32863	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38232	protein phosphatase type 1 complex [GO:0000164]
P25332	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A0A0B7P221	
Q03956	early endosome membrane [GO:0031901]; nucleus [GO:0005634]; RAVE complex [GO:0043291]
P38630	DNA replication factor C complex [GO:0005663]; nucleus [GO:0005634]
P40348	Ctf18 RFC-like complex [GO:0031390]; DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; nucleus [GO:0005634]; Rad17 RFC-like complex [GO:0031389]
P22336	chromosome, telomeric region [GO:0000781]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; DNA replication factor A complex [GO:0005662]; nuclear chromosome, telomeric region [GO:0000784]; nucleus [GO:0005634]
P0CX54	cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit [GO:0015934]; ribosome [GO:0005840]
P0C2H6	cytosolic large ribosomal subunit [GO:0022625]
P04449	cytosolic large ribosomal subunit [GO:0022625]
P22276	nucleoplasm [GO:0005654]; RNA polymerase III complex [GO:0005666]
P35718	nucleoplasm [GO:0005654]; RNA polymerase III complex [GO:0005666]
Q05022	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]
Q99314	nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; SAS acetyltransferase complex [GO:0033255]
Q08963	cytoplasm [GO:0005737]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]
P46995	chromatin [GO:0000785]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q02774	endoplasmic reticulum [GO:0005783]; Golgi membrane [GO:0000139]; integral component of endoplasmic reticulum membrane [GO:0030176]; mating projection tip [GO:0043332]
Q01590	cis-Golgi network [GO:0005801]; endomembrane system [GO:0012505]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]
P16658	endomembrane system [GO:0012505]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; tRNA-intron endonuclease complex [GO:0000214]
P32908	nuclear mitotic cohesin complex [GO:0034990]; nucleus [GO:0005634]
P47052	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]; mitochondrion [GO:0005739]
P40092	anchored component of membrane [GO:0031225]; cell periphery [GO:0071944]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]
P34226	cellular bud neck [GO:0005935]; incipient cellular bud site [GO:0000131]; plasma membrane [GO:0005886]
Q08581	condensed nuclear chromosome kinetochore [GO:0000778]; cytoplasm [GO:0005737]; kinetochore [GO:0000776]; microtubule [GO:0005874]; spindle [GO:0005819]; spindle midzone [GO:0051233]; spindle pole body [GO:0005816]
Q03088	cell cortex [GO:0005938]; cell periphery [GO:0071944]; cellular bud [GO:0005933]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]
P38788	cytoplasm [GO:0005737]; polysome [GO:0005844]
P38714	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P40328	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38085	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q08579	cell periphery [GO:0071944]; fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q05027	SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]; transcription factor TFIID complex [GO:0005669]
P36040	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P38208	cytosol [GO:0005829]; nucleolar ribonuclease P complex [GO:0005655]; nucleus [GO:0005634]; ribonuclease MRP complex [GO:0000172]
P32345	cytoplasm [GO:0005737]; nuclear periphery [GO:0034399]; nucleus [GO:0005634]; protein phosphatase 4 complex [GO:0030289]
P49960	ribonucleoprotein complex [GO:1990904]; U6 snRNP [GO:0005688]
P33411	U2-type post-spliceosomal complex [GO:0071021]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682]
Q07350	catalytic step 2 spliceosome [GO:0071013]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]
Q12428	cytoplasm [GO:0005737]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
P30656	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]; proteasome storage granule [GO:0034515]
P25044	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
P07276	nucleotide-excision repair factor 3 complex [GO:0000112]; nucleus [GO:0005634]
P32641	host cell nucleus [GO:0042025]; nuclear chromatin [GO:0000790]; Rad17 RFC-like complex [GO:0031389]
P25299	mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; mRNA cleavage factor complex [GO:0005849]
Q12495	CAF-1 complex [GO:0033186]; chromosome, centromeric region [GO:0000775]; nucleus [GO:0005634]
P32529	RNA polymerase I complex [GO:0005736]
P38712	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q08162	cytoplasmic exosome (RNase complex) [GO:0000177]; exosome (RNase complex) [GO:0000178]; mitochondrion [GO:0005739]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P40992	nucleolus [GO:0005730]; RNA polymerase I core factor complex [GO:0070860]; RNA polymerase transcription factor SL1 complex [GO:0005668]
Q3E811	
P0CX36	90S preribosome [GO:0030686]; cytosolic small ribosomal subunit [GO:0022627]
Q04693	nucleus [GO:0005634]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]
P40018	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]
Q12242	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P10662	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]
Q03516	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q04477	condensed nuclear chromosome kinetochore [GO:0000778]; Ndc80 complex [GO:0031262]
Q03148	glutaminase complex [GO:1903600]
P23201	actomyosin contractile ring [GO:0005826]; cell cortex [GO:0005938]; cell cortex of growing cell tip [GO:1902716]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; polarisome [GO:0000133]
P38359	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P38353	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; Sec61 translocon complex [GO:0005784]; Ssh1 translocon complex [GO:0071261]
P47079	chaperonin-containing T-complex [GO:0005832]; cytoplasm [GO:0005737]
P53851	THO complex part of transcription export complex [GO:0000445]; transcription export complex [GO:0000346]
Q05021	nucleus [GO:0005634]; transcription factor TFIID complex [GO:0005669]
P27796	mitochondrial intermembrane space [GO:0005758]; peroxisomal matrix [GO:0005782]; peroxisome [GO:0005777]
P27654	anchored component of membrane [GO:0031225]; cell periphery [GO:0071944]; cytosol [GO:0005829]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]
P32521	actin cortical patch [GO:0030479]; actin cytoskeleton-regulatory complex [GO:1990964]; cellular bud neck [GO:0005935]; cytoplasm [GO:0005737]; endosome membrane [GO:0010008]; mating projection tip [GO:0043332]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P53261	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]
P53112	peroxisomal importomer complex [GO:1990429]; peroxisomal membrane [GO:0005778]; Pex17p-Pex14p docking complex [GO:1990415]
P14747	calcineurin complex [GO:0005955]; cytoplasm [GO:0005737]
Q12164	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of nuclear outer membrane [GO:0031309]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]
Q12445	integral component of nuclear outer membrane [GO:0031309]; nuclear periphery [GO:0034399]; nuclear pore [GO:0005643]; nuclear pore transmembrane ring [GO:0070762]
Q07949	cytosol [GO:0005829]; plasma membrane [GO:0005886]
P38958	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9ZZX7	mitochondrion [GO:0005739]
P11154	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P50861	cytoplasm [GO:0005737]; mitochondrial intermembrane space [GO:0005758]; nucleus [GO:0005634]; riboflavin synthase complex [GO:0009349]
Q12300	cell periphery [GO:0071944]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q12672	cytosolic large ribosomal subunit [GO:0022625]
P0CX46	cytosolic large ribosomal subunit [GO:0022625]
P0CX86	cytosolic large ribosomal subunit [GO:0022625]
P25348	mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
P35996	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
P39956	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
Q02773	mitochondrial matrix [GO:0005759]; mitochondrial ribonuclease P complex [GO:0030678]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; ribonuclease P complex [GO:0030677]
P50106	RNA polymerase I complex [GO:0005736]
P0C0V8	cytosolic small ribosomal subunit [GO:0022627]
P39939	cytosolic small ribosomal subunit [GO:0022627]
Q12745	Dsl1/NZR complex [GO:0070939]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; nuclear envelope [GO:0005635]
P50088	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
P53251	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, small subunit precursor [GO:0030688]
Q06091	Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]
Q01684	mitochondrion [GO:0005739]
P53101	cytoplasm [GO:0005737]; nucleus [GO:0005634]; peroxisome [GO:0005777]
P53201	NuA4 histone acetyltransferase complex [GO:0035267]; nucleus [GO:0005634]; Swr1 complex [GO:0000812]
P20053	spliceosomal complex [GO:0005681]; U4/U6 x U5 tri-snRNP complex [GO:0046540]
P25375	cytoplasm [GO:0005737]; fungal-type vacuole [GO:0000324]; Golgi apparatus [GO:0005794]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]
P39927	cytosol [GO:0005829]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleus [GO:0005634]
P41909	integral component of peroxisomal membrane [GO:0005779]; peroxisome [GO:0005777]
P48581	checkpoint clamp complex [GO:0030896]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P20051	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q03446	cytoplasm [GO:0005737]; fungal-type vacuole [GO:0000324]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; vesicle [GO:0031982]
P39531	cell tip [GO:0051286]; cellular bud [GO:0005933]; cellular bud neck [GO:0005935]; cytosol [GO:0005829]; endosome [GO:0005768]; exocyst [GO:0000145]; Golgi apparatus [GO:0005794]; site of polarized growth [GO:0030427]
P25611	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P01120	cell periphery [GO:0071944]; endoplasmic reticulum membrane [GO:0005789]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P21672	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; ribonucleoside-diphosphate reductase complex [GO:0005971]
Q08961	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P05743	cytosolic large ribosomal subunit [GO:0022625]
P0C2H7	cytosolic large ribosomal subunit [GO:0022625]; preribosome, large subunit precursor [GO:0030687]
Q02753	cytosolic large ribosomal subunit [GO:0022625]
P24000	cytosolic large ribosomal subunit [GO:0022625]
P0CH09	cytoplasm [GO:0005737]; cytosolic large ribosomal subunit [GO:0022625]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P49166	cytosolic large ribosomal subunit [GO:0022625]; preribosome, large subunit precursor [GO:0030687]
Q12530	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonuclease MRP complex [GO:0000172]
P32385	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]
P22138	RNA polymerase I complex [GO:0005736]
P47076	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase III complex [GO:0005666]
P20436	nucleoplasm [GO:0005654]; RNA polymerase I complex [GO:0005736]; RNA polymerase II, core complex [GO:0005665]; RNA polymerase III complex [GO:0005666]
P23248	90S preribosome [GO:0030686]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]
Q03430	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]
P39743	actin cortical patch [GO:0030479]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mating projection [GO:0005937]; mating projection tip [GO:0043332]; medial cortex [GO:0031097]; Rvs161p-Rvs167p complex [GO:1990528]
P36056	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]
P38175	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]
P51862	cell periphery [GO:0071944]; cellular bud tip [GO:0005934]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; nucleus [GO:0005634]
P11978	chromatin silencing complex [GO:0005677]; chromosome, subtelomeric region [GO:0099115]; nuclear chromosome, telomeric region [GO:0000784]
Q05567	cortical endoplasmic reticulum [GO:0032541]; endoplasmic reticulum [GO:0005783]; perinuclear endoplasmic reticulum [GO:0097038]
Q08873	actin cortical patch [GO:0030479]
P33303	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P53009	cytosol [GO:0005829]
P53334	cell surface [GO:0009986]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; fungal-type vacuole [GO:0000324]; vacuole [GO:0005773]
P18759	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]; mating projection tip [GO:0043332]
Q03144	cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutaminase complex [GO:1903600]
P34252	cytoplasm [GO:0005737]; DNA replication preinitiation complex [GO:0031261]; nucleus [GO:0005634]
Q04902	P-body [GO:0000932]
P53937	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]; small ribosomal subunit [GO:0015935]
P39007	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]
Q12325	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q06563	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P32774	cytoplasm [GO:0005737]; transcription factor TFIIA complex [GO:0005672]
P39078	chaperonin-containing T-complex [GO:0005832]
Q08422	nucleus [GO:0005634]
P38197	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P28004	nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]
P14242	cytoplasm [GO:0005737]; mismatch repair complex [GO:0032300]; MutLalpha complex [GO:0032389]; nucleus [GO:0005634]
P48567	mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q06244	mitochondrion [GO:0005739]
Q9ZZW1	mitochondrion [GO:0005739]
P37299	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrion [GO:0005739]
P48743	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38145	
P0CX83	cytosolic large ribosomal subunit [GO:0022625]
P40212	cytosolic large ribosomal subunit [GO:0022625]
P05738	cytosolic large ribosomal subunit [GO:0022625]
P0CX29	cytosolic small ribosomal subunit [GO:0022627]; ribosome [GO:0005840]
P0CX40	90S preribosome [GO:0030686]; cytosolic small ribosomal subunit [GO:0022627]
P53330	nucleus [GO:0005634]; RSC-type complex [GO:0016586]; SWI/SNF complex [GO:0016514]
P40204	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]; ribonucleoprotein complex [GO:1990904]; SMN-Sm protein complex [GO:0034719]; spliceosomal tri-snRNP complex [GO:0097526]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]
Q12136	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small-subunit processome [GO:0032040]
P43589	nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
Q12314	cytoplasm [GO:0005737]
P38810	cell periphery [GO:0071944]; COPII vesicle coat [GO:0030127]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; mating projection tip [GO:0043332]
P39723	mitotic spindle astral microtubule end [GO:1905721]; outer plaque of mitotic spindle pole body [GO:0061499]; outer plaque of spindle pole body [GO:0005824]; spindle microtubule [GO:0005876]; spindle pole body [GO:0005816]
P32580	mitochondrial degradosome [GO:0045025]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P32591	cytosol [GO:0005829]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]
P40342	nucleolus [GO:0005730]
P40528	cytoplasm [GO:0005737]; fungal-type vacuole membrane [GO:0000329]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
P09733	cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; kinetochore microtubule [GO:0005828]; microtubule [GO:0005874]; nuclear microtubule [GO:0005880]; nuclear periphery [GO:0034399]; nucleus [GO:0005634]; polar microtubule [GO:0005827]; spindle [GO:0005819]; tubulin complex [GO:0045298]
P48606	cytoplasm [GO:0005737]; cytosol [GO:0005829]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]
Q12030	SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]; transcription factor TFIID complex [GO:0005669]
Q03640	cellular bud [GO:0005933]; cortical endoplasmic reticulum [GO:0032541]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
Q02939	nucleotide-excision repair factor 3 complex [GO:0000112]; transcription factor TFIIH core complex [GO:0000439]; transcription factor TFIIH holo complex [GO:0005675]
P89886	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P33298	cytosolic proteasome complex [GO:0031597]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]
P40327	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]
P50896	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; P-body [GO:0000932]
P32864	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]; Rab-protein geranylgeranyltransferase complex [GO:0005968]
Q9ZZW4	mitochondrion [GO:0005739]
P80210	cytoplasm [GO:0005737]
P40893	cytoplasm [GO:0005737]
P39083	cellular birth scar [GO:0071597]; cellular bud neck [GO:0005935]; cellular bud neck split septin rings [GO:0032177]; cellular bud scar [GO:0005621]; cytoplasm [GO:0005737]
